#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,1,7,9,24,999,99,99,2.86,12.5,9.9,284,9999,999,11.2,999,99,99
2013,1,7,9,54,999,99,99,2.85,14.29,9.92,284,9999,999,11.2,999,99,99
2013,1,7,10,24,999,99,99,2.99,12.5,10.1,299,9999,999,11.2,999,99,99
2013,1,7,10,54,999,99,99,2.65,15.38,10.17,299,9999,999,11.2,999,99,99
2013,1,7,11,24,999,99,99,2.77,12.5,10.24,291,9999,999,11.2,999,99,99
2013,1,7,11,54,999,99,99,2.47,14.29,10.21,293,9999,999,11.2,999,99,99
2013,1,7,12,24,999,99,99,2.82,13.33,10.54,288,9999,999,11.1,999,99,99
2013,1,7,12,54,999,99,99,2.74,13.33,10.5,292,9999,999,11.1,999,99,99
2013,1,7,13,24,999,99,99,2.57,13.33,10.46,285,9999,999,11.1,999,99,99
2013,1,7,13,54,999,99,99,2.55,13.33,10.41,295,9999,999,11.1,999,99,99
2013,1,7,14,24,999,99,99,2.67,11.11,10.29,284,9999,999,11.1,999,99,99
2013,1,7,14,54,999,99,99,2.54,13.33,10.52,286,9999,999,11.1,999,99,99
2013,1,7,15,24,999,99,99,2.52,13.33,10.14,292,9999,999,11.1,999,99,99
2013,1,7,15,54,999,99,99,2.47,14.29,10.31,292,9999,999,11.1,999,99,99
2013,1,7,16,24,999,99,99,2.53,14.29,10.27,296,9999,999,11.1,999,99,99
2013,1,7,16,54,999,99,99,2.75,12.5,10.26,288,9999,999,11.1,999,99,99
2013,1,7,17,24,999,99,99,2.57,14.29,9.99,291,9999,999,11.1,999,99,99
2013,1,7,17,54,999,99,99,2.69,12.5,10.11,288,9999,999,11.1,999,99,99
2013,1,7,18,24,999,99,99,2.91,14.29,10.11,291,9999,999,11.1,999,99,99
2013,1,7,18,54,999,99,99,2.78,14.29,9.99,285,9999,999,11.1,999,99,99
2013,1,7,19,24,999,99,99,3.02,11.76,10.23,284,9999,999,11.1,999,99,99
2013,1,7,19,54,999,99,99,2.83,11.11,10.07,277,9999,999,11.2,999,99,99
2013,1,7,20,24,999,99,99,2.87,15.38,9.73,289,9999,999,11.2,999,99,99
2013,1,7,20,54,999,99,99,2.42,11.76,9.04,286,9999,999,11.2,999,99,99
2013,1,7,21,24,999,99,99,3.03,10.53,9.43,282,9999,999,11.2,999,99,99
2013,1,7,21,54,999,99,99,2.69,11.76,9.19,293,9999,999,11.2,999,99,99
2013,1,7,22,24,999,99,99,2.69,12.5,9,295,9999,999,11.2,999,99,99
2013,1,7,22,54,999,99,99,2.75,12.5,9.4,291,9999,999,11.2,999,99,99
2013,1,7,23,24,999,99,99,2.75,11.11,9.18,284,9999,999,11.2,999,99,99
2013,1,7,23,54,999,99,99,2.79,11.76,9.12,282,9999,999,11.2,999,99,99
2013,1,8,0,24,999,99,99,2.72,11.11,8.99,296,9999,999,11.2,999,99,99
2013,1,8,0,54,999,99,99,2.78,10.53,9.3,291,9999,999,11.2,999,99,99
2013,1,8,1,24,999,99,99,2.73,10.53,9.13,295,9999,999,11.2,999,99,99
2013,1,8,1,54,999,99,99,3.04,12.5,9.23,293,9999,999,11.3,999,99,99
2013,1,8,2,24,999,99,99,2.65,11.76,8.56,285,9999,999,11.4,999,99,99
2013,1,8,3,24,999,99,99,2.51,11.76,9.02,279,9999,999,12,999,99,99
2013,1,8,3,54,999,99,99,2.68,11.11,8.73,284,9999,999,12.1,999,99,99
2013,1,8,4,24,999,99,99,2.59,11.11,8.7,295,9999,999,12.2,999,99,99
2013,1,8,4,54,999,99,99,2.3,10.53,8.43,291,9999,999,12.1,999,99,99
2013,1,8,5,24,999,99,99,2.62,12.5,8.65,289,9999,999,12.2,999,99,99
2013,1,8,5,54,999,99,99,2.56,10.53,8.42,292,9999,999,12.2,999,99,99
2013,1,8,6,24,999,99,99,2.45,12.5,8.74,291,9999,999,12.2,999,99,99
2013,1,8,6,54,999,99,99,2.48,9.88,8.51,296,9999,999,12.2,999,99,99
2013,1,8,7,24,999,99,99,2.27,11.76,8.21,284,9999,999,12.2,999,99,99
2013,1,8,7,54,999,99,99,2.54,11.76,8.66,284,9999,999,12,999,99,99
2013,1,8,8,24,999,99,99,2.44,13.33,8.61,282,9999,999,11.8,999,99,99
2013,1,8,8,54,999,99,99,2.5,11.11,8.49,288,9999,999,11.7,999,99,99
2013,1,8,9,24,999,99,99,2.55,10.53,8.69,282,9999,999,11.7,999,99,99
2013,1,8,9,54,999,99,99,2.48,13.33,8.76,291,9999,999,11.6,999,99,99
2013,1,8,10,24,999,99,99,2.23,12.5,8.08,286,9999,999,11.6,999,99,99
2013,1,8,10,54,999,99,99,2.25,14.29,8.11,275,9999,999,11.7,999,99,99
2013,1,8,11,24,999,99,99,2.11,11.76,7.72,279,9999,999,11.7,999,99,99
2013,1,8,11,54,999,99,99,2.31,9.88,8.36,286,9999,999,12,999,99,99
2013,1,8,12,24,999,99,99,2.03,11.76,8.14,285,9999,999,12,999,99,99
2013,1,8,12,54,999,99,99,2.19,11.76,8.42,279,9999,999,11.7,999,99,99
2013,1,8,13,54,999,99,99,2.29,13.33,8.75,291,9999,999,11.9,999,99,99
2013,1,8,14,24,999,99,99,2.46,12.5,9,285,9999,999,12.1,999,99,99
2013,1,8,14,54,999,99,99,2.53,13.33,9.09,293,9999,999,12.3,999,99,99
2013,1,8,15,24,999,99,99,2.61,11.76,8.9,288,9999,999,12.3,999,99,99
2013,1,8,15,54,999,99,99,2.77,12.5,9.21,295,9999,999,12.3,999,99,99
2013,1,8,16,24,999,99,99,2.84,12.5,9.39,292,9999,999,12.3,999,99,99
2013,1,8,16,54,999,99,99,2.83,11.76,9.5,295,9999,999,12.3,999,99,99
2013,1,8,17,24,999,99,99,2.5,12.5,8.95,291,9999,999,12.3,999,99,99
2013,1,8,17,54,999,99,99,2.93,12.5,9.69,286,9999,999,12.3,999,99,99
2013,1,8,18,24,999,99,99,3.07,12.5,9.65,286,9999,999,12.3,999,99,99
2013,1,8,18,54,999,99,99,2.94,11.76,9.39,292,9999,999,12.3,999,99,99
2013,1,8,19,24,999,99,99,2.48,11.11,8.73,293,9999,999,12.3,999,99,99
2013,1,8,19,54,999,99,99,2.9,14.29,9.31,282,9999,999,12.3,999,99,99
2013,1,8,20,24,999,99,99,2.89,12.5,9.21,291,9999,999,12.1,999,99,99
2013,1,8,20,54,999,99,99,3.09,11.76,9.19,286,9999,999,11.9,999,99,99
2013,1,8,21,24,999,99,99,2.62,14.29,8.85,286,9999,999,11.9,999,99,99
2013,1,8,21,54,999,99,99,2.6,11.76,9.02,286,9999,999,11.9,999,99,99
2013,1,8,22,24,999,99,99,2.55,11.11,8.85,284,9999,999,11.9,999,99,99
2013,1,8,22,54,999,99,99,2.49,13.33,9.36,284,9999,999,11.9,999,99,99
2013,1,8,23,24,999,99,99,2.35,11.76,8.83,291,9999,999,11.6,999,99,99
2013,1,8,23,54,999,99,99,2.32,13.33,8.86,278,9999,999,11.6,999,99,99
2013,1,9,0,24,999,99,99,2.42,11.76,8.95,286,9999,999,11.5,999,99,99
2013,1,9,0,54,999,99,99,2.58,13.33,9.47,281,9999,999,11.5,999,99,99
2013,1,9,1,24,999,99,99,2.37,13.33,9.25,291,9999,999,11.5,999,99,99
2013,1,9,1,54,999,99,99,2.44,13.33,9.32,288,9999,999,11.5,999,99,99
2013,1,9,2,24,999,99,99,2.37,13.33,9.72,282,9999,999,11.6,999,99,99
2013,1,9,2,54,999,99,99,2.58,13.33,9.92,284,9999,999,11.6,999,99,99
2013,1,9,3,24,999,99,99,2.56,13.33,10.01,281,9999,999,11.6,999,99,99
2013,1,9,3,54,999,99,99,2.13,11.11,9.33,284,9999,999,11.5,999,99,99
2013,1,9,4,24,999,99,99,2.46,12.5,9.78,282,9999,999,11.5,999,99,99
2013,1,9,4,54,999,99,99,2.49,13.33,9.96,285,9999,999,11.5,999,99,99
2013,1,9,5,24,999,99,99,2.5,12.5,9.59,292,9999,999,11.6,999,99,99
2013,1,9,5,54,999,99,99,2.64,12.5,10.33,292,9999,999,11.6,999,99,99
2013,1,9,6,24,999,99,99,2.43,11.76,9.79,285,9999,999,11.6,999,99,99
2013,1,9,6,54,999,99,99,2.64,13.33,10.4,286,9999,999,11.6,999,99,99
2013,1,9,7,24,999,99,99,2.76,12.5,10.62,286,9999,999,11.6,999,99,99
2013,1,9,7,54,999,99,99,2.49,12.5,10.06,284,9999,999,11.8,999,99,99
2013,1,9,8,24,999,99,99,3.07,12.5,10.52,281,9999,999,12,999,99,99
2013,1,9,8,54,999,99,99,2.81,13.33,10.42,284,9999,999,12.2,999,99,99
2013,1,9,9,24,999,99,99,2.73,14.29,10.07,293,9999,999,12.3,999,99,99
2013,1,9,9,54,999,99,99,2.66,13.33,9.76,277,9999,999,12.3,999,99,99
2013,1,9,10,24,999,99,99,3.14,11.76,10.38,278,9999,999,12.3,999,99,99
2013,1,9,10,54,999,99,99,3.02,13.33,9.92,286,9999,999,12.3,999,99,99
2013,1,9,11,24,999,99,99,2.71,12.5,9.51,284,9999,999,12.3,999,99,99
2013,1,9,11,54,999,99,99,2.66,12.5,9.29,282,9999,999,12.3,999,99,99
2013,1,9,12,24,999,99,99,2.86,13.33,9.71,282,9999,999,12.4,999,99,99
2013,1,9,12,54,999,99,99,2.89,13.33,9.87,289,9999,999,12.5,999,99,99
2013,1,9,13,24,999,99,99,2.66,13.33,9.48,284,9999,999,12.5,999,99,99
2013,1,9,13,54,999,99,99,2.87,13.33,9.27,284,9999,999,12.5,999,99,99
2013,1,9,14,24,999,99,99,2.86,12.5,9.05,279,9999,999,12.5,999,99,99
2013,1,9,14,54,999,99,99,2.81,12.5,8.83,285,9999,999,12.5,999,99,99
2013,1,9,15,24,999,99,99,2.59,13.33,8.16,291,9999,999,12.5,999,99,99
2013,1,9,15,54,999,99,99,2.78,11.76,8.36,286,9999,999,12.6,999,99,99
2013,1,9,16,24,999,99,99,2.98,14.29,8.75,292,9999,999,12.5,999,99,99
2013,1,9,16,54,999,99,99,2.96,14.29,7.85,292,9999,999,12.5,999,99,99
2013,1,9,17,24,999,99,99,2.99,15.38,8,303,9999,999,12.5,999,99,99
2013,1,9,17,54,999,99,99,3.06,14.29,7.82,285,9999,999,12.5,999,99,99
2013,1,9,18,24,999,99,99,3.13,13.33,8.38,284,9999,999,12.4,999,99,99
2013,1,9,18,54,999,99,99,3.15,13.33,7.92,298,9999,999,12.4,999,99,99
2013,1,9,19,54,999,99,99,3.07,13.33,7.66,293,9999,999,12.4,999,99,99
2013,1,9,20,24,999,99,99,3.44,14.29,8.26,295,9999,999,12.4,999,99,99
2013,1,9,20,54,999,99,99,3.24,13.33,8.1,291,9999,999,12.4,999,99,99
2013,1,9,21,24,999,99,99,3.35,13.33,8.09,289,9999,999,12.4,999,99,99
2013,1,9,21,54,999,99,99,3.55,11.76,8.43,284,9999,999,12.4,999,99,99
2013,1,9,22,24,999,99,99,3.48,14.29,8.61,299,9999,999,12.4,999,99,99
2013,1,9,22,54,999,99,99,3.59,13.33,8.36,286,9999,999,12.3,999,99,99
2013,1,9,23,24,999,99,99,3.78,14.29,8.62,295,9999,999,12.3,999,99,99
2013,1,9,23,54,999,99,99,3.5,14.29,7.87,295,9999,999,12.3,999,99,99
2013,1,10,0,24,999,99,99,3.8,13.33,8.29,288,9999,999,12.3,999,99,99
2013,1,10,0,54,999,99,99,3.9,13.33,8.78,299,9999,999,12.2,999,99,99
2013,1,10,1,24,999,99,99,3.75,11.76,8.59,288,9999,999,12.2,999,99,99
2013,1,10,1,54,999,99,99,3.78,13.33,8.56,292,9999,999,12.2,999,99,99
2013,1,10,2,24,999,99,99,3.75,13.33,8.53,302,9999,999,12.2,999,99,99
2013,1,10,2,54,999,99,99,3.77,11.76,8.66,295,9999,999,12.2,999,99,99
2013,1,10,3,24,999,99,99,3.73,13.33,8.5,296,9999,999,12.2,999,99,99
2013,1,10,3,54,999,99,99,3.88,12.5,8.67,292,9999,999,12.2,999,99,99
2013,1,10,4,24,999,99,99,4.06,12.5,8.79,291,9999,999,12.2,999,99,99
2013,1,10,4,54,999,99,99,3.91,10.53,8.44,291,9999,999,12.1,999,99,99
2013,1,10,5,24,999,99,99,4.09,12.5,8.6,293,9999,999,12,999,99,99
2013,1,10,5,54,999,99,99,3.75,10.53,8.55,288,9999,999,12.1,999,99,99
2013,1,10,6,24,999,99,99,3.68,11.11,8.68,284,9999,999,12.1,999,99,99
2013,1,10,6,54,999,99,99,3.5,11.11,8.46,289,9999,999,12.2,999,99,99
2013,1,10,7,24,999,99,99,3.76,10.53,8.77,285,9999,999,12.2,999,99,99
2013,1,10,7,54,999,99,99,3.85,11.76,8.76,284,9999,999,12.3,999,99,99
2013,1,10,8,24,999,99,99,3.58,10.53,8.53,289,9999,999,12.3,999,99,99
2013,1,10,8,54,999,99,99,3.83,11.11,8.76,286,9999,999,12.3,999,99,99
2013,1,10,9,24,999,99,99,3.51,11.11,8.22,282,9999,999,12.2,999,99,99
2013,1,10,9,54,999,99,99,3.87,10.53,8.39,286,9999,999,12.2,999,99,99
2013,1,10,10,54,999,99,99,3.61,13.33,8.45,293,9999,999,12,999,99,99
2013,1,10,11,24,999,99,99,3.71,11.11,8.35,281,9999,999,11.9,999,99,99
2013,1,10,11,54,999,99,99,3.74,11.76,8.29,286,9999,999,11.8,999,99,99
2013,1,10,12,24,999,99,99,4.07,13.33,8.5,285,9999,999,11.8,999,99,99
2013,1,10,12,54,999,99,99,3.82,12.5,8.66,288,9999,999,11.8,999,99,99
2013,1,10,13,24,999,99,99,3.54,12.5,8.36,279,9999,999,11.8,999,99,99
2013,1,10,14,24,999,99,99,3.85,11.76,8.45,286,9999,999,11.7,999,99,99
2013,1,10,14,54,999,99,99,3.49,13.33,8.31,296,9999,999,11.6,999,99,99
2013,1,10,15,24,999,99,99,3.4,11.11,8.39,291,9999,999,11.5,999,99,99
2013,1,10,15,54,999,99,99,3.36,11.11,8.4,281,9999,999,11.5,999,99,99
2013,1,10,16,24,999,99,99,3.76,12.5,8.65,289,9999,999,11.6,999,99,99
2013,1,10,16,54,999,99,99,3.75,11.76,9.2,286,9999,999,11.9,999,99,99
2013,1,10,17,24,999,99,99,3.91,13.33,9.03,292,9999,999,11.8,999,99,99
2013,1,10,18,24,999,99,99,3.54,12.5,9.25,291,9999,999,11.8,999,99,99
2013,1,10,18,54,999,99,99,3.6,11.76,9.24,291,9999,999,11.8,999,99,99
2013,1,10,19,24,999,99,99,3.44,15.38,8.99,292,9999,999,11.9,999,99,99
2013,1,10,19,54,999,99,99,4.18,11.76,9.63,296,9999,999,11.9,999,99,99
2013,1,10,20,24,999,99,99,3.89,11.76,9.37,282,9999,999,11.9,999,99,99
2013,1,10,20,54,999,99,99,4.09,11.76,9.34,288,9999,999,11.9,999,99,99
2013,1,10,21,24,999,99,99,4.22,13.33,9.39,291,9999,999,11.8,999,99,99
2013,1,10,21,54,999,99,99,3.69,13.33,8.84,284,9999,999,11.7,999,99,99
2013,1,10,22,24,999,99,99,4.35,13.33,9.34,296,9999,999,11.5,999,99,99
2013,1,10,22,54,999,99,99,4.42,12.5,9.18,299,9999,999,11.3,999,99,99
2013,1,10,23,24,999,99,99,4.21,12.5,8.79,298,9999,999,11.2,999,99,99
2013,1,10,23,54,999,99,99,4.42,12.5,9.2,291,9999,999,11.2,999,99,99
2013,1,11,0,24,999,99,99,4.56,11.76,9.46,281,9999,999,11.2,999,99,99
2013,1,11,0,54,999,99,99,4.74,11.76,9.26,286,9999,999,11.2,999,99,99
2013,1,11,1,24,999,99,99,4.76,11.76,9.51,288,9999,999,11.2,999,99,99
2013,1,11,1,54,999,99,99,4.43,12.5,9.17,288,9999,999,11.2,999,99,99
2013,1,11,2,24,999,99,99,4.34,11.11,8.76,298,9999,999,11.3,999,99,99
2013,1,11,2,54,999,99,99,4.55,14.29,8.84,296,9999,999,11.4,999,99,99
2013,1,11,3,54,999,99,99,5.13,14.29,9.14,303,9999,999,11.7,999,99,99
2013,1,11,4,24,999,99,99,4.89,13.33,8.7,296,9999,999,12,999,99,99
2013,1,11,4,54,999,99,99,5.15,10.53,9.08,295,9999,999,12.1,999,99,99
2013,1,11,5,24,999,99,99,4.92,12.5,8.87,298,9999,999,12.1,999,99,99
2013,1,11,5,54,999,99,99,4.69,11.76,8.62,293,9999,999,12,999,99,99
2013,1,11,6,54,999,99,99,4.75,14.29,9.06,299,9999,999,11.6,999,99,99
2013,1,11,7,24,999,99,99,4.88,14.29,9.23,305,9999,999,11.3,999,99,99
2013,1,11,7,54,999,99,99,4.41,13.33,8.62,313,9999,999,11.1,999,99,99
2013,1,11,8,24,999,99,99,4.75,12.5,8.93,291,9999,999,10.9,999,99,99
2013,1,11,8,54,999,99,99,4.78,12.5,9.09,300,9999,999,10.8,999,99,99
2013,1,11,9,24,999,99,99,4.69,11.11,8.86,306,9999,999,10.8,999,99,99
2013,1,11,9,54,999,99,99,5.05,12.5,9.4,298,9999,999,10.8,999,99,99
2013,1,11,10,24,999,99,99,4.89,13.33,9.23,285,9999,999,10.8,999,99,99
2013,1,11,10,54,999,99,99,4.76,14.29,9.16,306,9999,999,10.8,999,99,99
2013,1,11,11,24,999,99,99,5.42,13.33,9.68,306,9999,999,10.8,999,99,99
2013,1,11,11,54,999,99,99,5.07,14.29,9.24,306,9999,999,10.8,999,99,99
2013,1,11,12,24,999,99,99,5.31,12.5,9.48,306,9999,999,10.8,999,99,99
2013,1,11,12,54,999,99,99,4.85,12.5,9.35,305,9999,999,10.8,999,99,99
2013,1,11,13,24,999,99,99,4.74,10.53,9.01,320,9999,999,10.9,999,99,99
2013,1,11,13,54,999,99,99,4.63,13.33,9.13,302,9999,999,10.9,999,99,99
2013,1,11,14,24,999,99,99,4.79,11.11,9.22,300,9999,999,10.9,999,99,99
2013,1,11,14,54,999,99,99,4.77,12.5,8.93,310,9999,999,10.9,999,99,99
2013,1,11,15,24,999,99,99,4.77,11.76,8.97,306,9999,999,10.9,999,99,99
2013,1,11,15,54,999,99,99,4.2,12.5,8.95,306,9999,999,10.9,999,99,99
2013,1,11,16,24,999,99,99,4.26,11.76,8.82,306,9999,999,10.9,999,99,99
2013,1,11,16,54,999,99,99,4.36,12.5,8.99,309,9999,999,10.9,999,99,99
2013,1,11,17,24,999,99,99,4.16,10.53,8.78,310,9999,999,10.8,999,99,99
2013,1,11,17,54,999,99,99,4.12,11.11,8.78,322,9999,999,10.8,999,99,99
2013,1,11,18,24,999,99,99,4.31,11.11,8.84,313,9999,999,10.8,999,99,99
2013,1,11,18,54,999,99,99,4.14,11.11,8.95,310,9999,999,10.9,999,99,99
2013,1,11,19,24,999,99,99,4.21,12.5,9.13,305,9999,999,10.8,999,99,99
2013,1,11,19,54,999,99,99,3.68,11.11,8.74,320,9999,999,10.8,999,99,99
2013,1,11,20,24,999,99,99,3.48,11.11,8.53,322,9999,999,10.9,999,99,99
2013,1,11,20,54,999,99,99,3.46,10.53,8.61,316,9999,999,10.9,999,99,99
2013,1,11,21,24,999,99,99,3.75,12.5,9.42,309,9999,999,10.9,999,99,99
2013,1,11,21,54,999,99,99,3.26,12.5,8.89,305,9999,999,10.8,999,99,99
2013,1,11,22,24,999,99,99,3.52,9.88,8.79,306,9999,999,10.8,999,99,99
2013,1,11,22,54,999,99,99,3.43,13.33,8.97,303,9999,999,10.7,999,99,99
2013,1,11,23,24,999,99,99,3.1,10.53,8.67,315,9999,999,10.7,999,99,99
2013,1,11,23,54,999,99,99,3.71,10.53,8.68,310,9999,999,10.7,999,99,99
2013,1,12,0,24,999,99,99,3.3,11.11,8.51,313,9999,999,10.7,999,99,99
2013,1,12,0,54,999,99,99,3.54,10.53,8.71,313,9999,999,10.7,999,99,99
2013,1,12,1,24,999,99,99,3.38,11.76,8.32,299,9999,999,10.6,999,99,99
2013,1,12,1,54,999,99,99,3.43,11.76,8.28,315,9999,999,10.6,999,99,99
2013,1,12,2,24,999,99,99,3.33,12.5,8.22,305,9999,999,10.6,999,99,99
2013,1,12,2,54,999,99,99,3.5,12.5,8.28,303,9999,999,10.6,999,99,99
2013,1,12,3,24,999,99,99,3.19,10.53,7.84,309,9999,999,10.6,999,99,99
2013,1,12,3,54,999,99,99,3.47,11.76,8.05,312,9999,999,10.6,999,99,99
2013,1,12,4,24,999,99,99,3.52,9.88,7.97,317,9999,999,10.6,999,99,99
2013,1,12,4,54,999,99,99,3.43,12.5,8.14,295,9999,999,10.6,999,99,99
2013,1,12,5,24,999,99,99,2.76,11.76,7.45,303,9999,999,10.6,999,99,99
2013,1,12,5,54,999,99,99,3.07,10.53,7.91,308,9999,999,10.6,999,99,99
2013,1,12,6,24,999,99,99,3.26,12.5,8.02,293,9999,999,10.6,999,99,99
2013,1,12,7,24,999,99,99,2.93,11.76,7.43,299,9999,999,10.7,999,99,99
2013,1,12,7,54,999,99,99,3.07,11.11,7.77,305,9999,999,10.7,999,99,99
2013,1,12,8,24,999,99,99,2.83,9.88,7.55,292,9999,999,10.7,999,99,99
2013,1,12,8,54,999,99,99,3.2,11.11,7.93,299,9999,999,10.7,999,99,99
2013,1,12,9,24,999,99,99,2.92,11.11,7.9,303,9999,999,10.7,999,99,99
2013,1,12,9,54,999,99,99,2.99,9.88,7.71,302,9999,999,10.7,999,99,99
2013,1,12,10,24,999,99,99,2.67,10.53,7.29,299,9999,999,10.7,999,99,99
2013,1,12,10,54,999,99,99,2.89,11.11,7.54,300,9999,999,10.7,999,99,99
2013,1,12,11,24,999,99,99,2.99,10.53,7.68,310,9999,999,10.6,999,99,99
2013,1,12,11,54,999,99,99,2.99,10.53,7.54,305,9999,999,10.6,999,99,99
2013,1,12,12,24,999,99,99,2.97,10.53,7.48,298,9999,999,10.6,999,99,99
2013,1,12,12,54,999,99,99,2.94,11.11,7.57,302,9999,999,10.6,999,99,99
2013,1,12,13,24,999,99,99,2.64,9.09,7.06,303,9999,999,10.6,999,99,99
2013,1,12,13,54,999,99,99,2.85,9.88,7.36,292,9999,999,10.6,999,99,99
2013,1,12,14,24,999,99,99,2.62,10.53,7.12,291,9999,999,10.6,999,99,99
2013,1,12,14,54,999,99,99,2.48,10.53,7.14,293,9999,999,10.6,999,99,99
2013,1,12,15,24,999,99,99,2.54,9.88,7.14,302,9999,999,10.6,999,99,99
2013,1,12,15,54,999,99,99,2.42,10.53,6.99,299,9999,999,10.6,999,99,99
2013,1,12,16,24,999,99,99,2.53,10.53,7.2,299,9999,999,10.6,999,99,99
2013,1,12,16,54,999,99,99,2.83,10.53,7.53,296,9999,999,10.6,999,99,99
2013,1,12,17,24,999,99,99,2.61,9.88,7.61,293,9999,999,10.6,999,99,99
2013,1,12,17,54,999,99,99,2.25,9.88,7.23,303,9999,999,10.6,999,99,99
2013,1,12,18,24,999,99,99,2.31,9.88,7.25,303,9999,999,10.6,999,99,99
2013,1,12,18,54,999,99,99,2.3,8.33,7.22,312,9999,999,10.6,999,99,99
2013,1,12,19,24,999,99,99,2.37,8.33,7.49,308,9999,999,10.6,999,99,99
2013,1,12,19,54,999,99,99,2.27,11.11,7.34,295,9999,999,10.6,999,99,99
2013,1,12,20,54,999,99,99,2.23,9.88,7.67,292,9999,999,10.6,999,99,99
2013,1,12,21,24,999,99,99,2.19,9.88,7.64,316,9999,999,10.6,999,99,99
2013,1,12,21,54,999,99,99,2.1,9.88,7.86,298,9999,999,10.7,999,99,99
2013,1,12,22,24,999,99,99,2.17,9.88,7.95,295,9999,999,10.7,999,99,99
2013,1,12,22,54,999,99,99,2.11,10.53,7.9,303,9999,999,10.7,999,99,99
2013,1,12,23,24,999,99,99,2.1,9.88,7.75,310,9999,999,10.7,999,99,99
2013,1,12,23,54,999,99,99,2.16,10.53,8.04,310,9999,999,10.7,999,99,99
2013,1,13,0,24,999,99,99,2.37,9.88,8.1,299,9999,999,10.7,999,99,99
2013,1,13,0,54,999,99,99,2.08,10.53,7.52,302,9999,999,10.6,999,99,99
2013,1,13,1,24,999,99,99,2.31,10.53,7.59,312,9999,999,10.6,999,99,99
2013,1,13,1,54,999,99,99,2.47,9.88,7.64,320,9999,999,10.5,999,99,99
2013,1,13,2,24,999,99,99,2.29,10.53,7.35,313,9999,999,10.5,999,99,99
2013,1,13,2,54,999,99,99,2.7,9.88,7.72,315,9999,999,10.6,999,99,99
2013,1,13,3,24,999,99,99,2.41,9.88,6.92,315,9999,999,10.7,999,99,99
2013,1,13,3,54,999,99,99,2.37,9.88,6.96,309,9999,999,10.6,999,99,99
2013,1,13,4,24,999,99,99,2.52,9.88,6.82,313,9999,999,10.6,999,99,99
2013,1,13,4,54,999,99,99,2.63,9.88,6.73,317,9999,999,10.6,999,99,99
2013,1,13,5,24,999,99,99,2.5,9.88,6.83,303,9999,999,10.6,999,99,99
2013,1,13,5,54,999,99,99,2.39,9.09,6.96,308,9999,999,10.5,999,99,99
2013,1,13,6,24,999,99,99,2.37,9.88,6.81,313,9999,999,10.5,999,99,99
2013,1,13,6,54,999,99,99,2.47,9.09,6.7,308,9999,999,10.5,999,99,99
2013,1,13,7,24,999,99,99,2.4,9.88,6.87,309,9999,999,10.5,999,99,99
2013,1,13,7,54,999,99,99,2.52,9.88,6.96,299,9999,999,10.5,999,99,99
2013,1,13,8,24,999,99,99,2.39,9.88,6.84,298,9999,999,10.6,999,99,99
2013,1,13,9,54,999,99,99,2.53,8.33,6.6,303,9999,999,10.6,999,99,99
2013,1,13,10,24,999,99,99,2.66,9.09,6.93,293,9999,999,10.5,999,99,99
2013,1,13,10,54,999,99,99,2.78,9.88,6.9,298,9999,999,10.6,999,99,99
2013,1,13,11,24,999,99,99,2.63,9.88,6.77,292,9999,999,10.5,999,99,99
2013,1,13,11,54,999,99,99,2.75,9.88,7.01,291,9999,999,10.5,999,99,99
2013,1,13,12,24,999,99,99,2.95,9.09,7.06,296,9999,999,10.5,999,99,99
2013,1,13,12,54,999,99,99,2.9,9.09,7.06,299,9999,999,10.5,999,99,99
2013,1,13,13,24,999,99,99,2.91,9.09,7,303,9999,999,10.5,999,99,99
2013,1,13,13,54,999,99,99,3.23,10.53,6.97,296,9999,999,10.5,999,99,99
2013,1,13,14,24,999,99,99,3,11.11,6.61,303,9999,999,10.5,999,99,99
2013,1,13,14,54,999,99,99,3.15,11.11,6.84,308,9999,999,10.5,999,99,99
2013,1,13,15,24,999,99,99,3.15,10.53,6.88,310,9999,999,10.5,999,99,99
2013,1,13,15,54,999,99,99,3.55,9.88,7.12,302,9999,999,10.5,999,99,99
2013,1,13,16,24,999,99,99,3.7,9.88,7.08,299,9999,999,10.5,999,99,99
2013,1,13,16,54,999,99,99,3.69,10.53,7.11,309,9999,999,10.6,999,99,99
2013,1,13,17,24,999,99,99,3.58,10.53,7.14,310,9999,999,10.6,999,99,99
2013,1,13,17,54,999,99,99,3.67,9.88,6.97,312,9999,999,10.5,999,99,99
2013,1,13,18,24,999,99,99,3.26,10.53,6.75,313,9999,999,10.5,999,99,99
2013,1,13,19,24,999,99,99,3.12,9.09,6.52,317,9999,999,10.5,999,99,99
2013,1,13,19,54,999,99,99,3.22,9.88,6.67,306,9999,999,10.5,999,99,99
2013,1,13,20,24,999,99,99,3.15,9.88,6.78,308,9999,999,10.5,999,99,99
2013,1,13,20,54,999,99,99,3.33,8.33,6.97,326,9999,999,10.5,999,99,99
2013,1,13,21,24,999,99,99,3.39,9.88,6.98,300,9999,999,10.5,999,99,99
2013,1,13,21,54,999,99,99,3.16,9.88,6.82,306,9999,999,10.6,999,99,99
2013,1,13,22,24,999,99,99,3.14,9.88,6.71,305,9999,999,10.6,999,99,99
2013,1,13,22,54,999,99,99,3.03,8.33,6.9,319,9999,999,10.7,999,99,99
