#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,4,11,14,50,316 1,3.2,17.7,3.35,7.14,6.68,329,1018.1,10,10,999,99,99
2013,4,11,15,50,316 1,3.9,16.6,4.03,12.12,7.28,306,1018,10,10,999,99,99
2013,4,11,16,50,315 1,1.3,13.7,3.6,13.79,7.07,301,1017.9,10.1,10,999,99,99
2013,4,11,17,50,312 1,1.8,14,3.92,9.09,7.25,308,1018.3,10.2,10,999,99,99
2013,4,11,18,50,314 1,3.4,16.7,3.98,9.09,7.07,312,1017.7,10.3,10.1,999,99,99
2013,4,11,19,50,315 1,4.5,18,3.95,9.09,7.18,316,1016.7,10.3,10.1,999,99,99
2013,4,11,20,50,318 1,2.3,15.2,3.57,10.81,7.06,300,1016.1,10.4,10.1,999,99,99
2013,4,11,21,50,312 1,1.1,13.6,3.9,9.09,7.34,316,1015.1,10.4,10.1,999,99,99
2013,4,11,22,50,306 1,1.3,14.3,3.55,10,7.25,316,1014.7,10.6,10.3,999,99,99
2013,4,11,23,50,314 1,2.9,15.9,3.72,11.43,7.15,310,1013.6,10.6,10.3,999,99,99
2013,4,12,0,50,315 1,3.5,16.7,3.85,9.09,7.09,319,1013.1,10.6,10.4,999,99,99
2013,4,12,1,50,308 1,4.2,17.5,3.92,10,7.22,321,1012.8,10.3,10.4,999,99,99
2013,4,12,2,50,308 1,3.3,16.3,4.11,10,7.45,313,1012.4,10.2,10.4,999,99,99
2013,4,12,3,50,312 1,1.6,14.1,3.86,10,7.35,322,1013,10.2,10.4,999,99,99
2013,4,12,4,50,308 1,1,14,3.93,10,7.39,325,1013.2,10.2,10.4,999,99,99
2013,4,12,5,50,311 1,2.5,16,3.99,10.81,7.33,311,1013.3,10.2,10.4,999,99,99
2013,4,12,6,50,314 1,3.6,16.6,4.14,10.81,7.33,317,1012.9,10,10.4,999,99,99
2013,4,12,7,50,315 1,1.6,14.6,3.82,10.81,7.04,313,1013,10,10.4,999,99,99
2013,4,12,8,50,315,9.7,12.4,4.19,10,7.6,315,1013.1,9.9,10.4,999,99,99
2013,4,12,9,50,318,9.2,11.1,3.56,11.43,7.49,309,1012.8,9.9,10.3,999,99,99
2013,4,12,10,50,320,9.6,12,4,11.43,7.77,306,1012.5,9.9,10.2,999,99,99
2013,4,12,11,50,320,9.6,11.4,3.92,10,7.67,316,1012.6,9.8,10.1,999,99,99
2013,4,12,12,50,321,9.2,11.3,3.53,10,7.64,315,1012.7,9.8,10.1,999,99,99
2013,4,12,13,50,323,9.4,12.3,3.72,10,7.81,315,1013.3,9.7,10,999,99,99
2013,4,12,14,50,324,8.9,11.3,3.72,10.81,7.4,315,1013.8,9.7,10,999,99,99
2013,4,12,15,50,321,9.8,12.1,3.45,10,7.38,309,1014.1,9.7,10.1,999,99,99
2013,4,12,16,50,319 1,0.5,13.7,3.22,10.81,7.02,312,1014.4,9.9,10.1,999,99,99
2013,4,12,17,50,315,9,11.6,3.41,10,7.22,316,1014.6,9.9,10.1,999,99,99
2013,4,12,18,50,315,8.6,11.1,2.83,10,6.74,313,1014.6,9.8,10.1,999,99,99
2013,4,12,19,50,317,9.6,12.6,2.67,10,6.59,306,1014.1,9.8,10.2,999,99,99
2013,4,12,20,50,318,8.8,10.9,2.74,10,6.77,312,1013.7,9.9,10.2,999,99,99
2013,4,12,21,50,316,9.7,11.7,2.65,10,6.85,316,1013.5,10.1,10.3,999,99,99
2013,4,12,22,50,314 1,0.6,12.5,2.65,10,6.64,303,1012.9,10.1,10.2,999,99,99
2013,4,12,23,50,313 1,1.5,14.4,2.56,11.43,6.22,307,1012.7,10.2,10.3,999,99,99
2013,4,13,0,50,314 1,1,13.5,2.8,8.33,6.51,318,1012.6,10.2,10.3,999,99,99
2013,4,13,1,50,309 1,0.6,12.3,2.4,9.09,6.12,310,1012.6,10.2,10.3,999,99,99
2013,4,13,2,50,310,8.4,10.5,2.53,8.33,6.23,313,1012.6,10.1,10.2,999,99,99
2013,4,13,3,50,315,6.1,8.1,2.73,9.09,6.56,307,1013.2,10.2,10.2,999,99,99
2013,4,13,4,50,311,9.6,13,2.97,8.33,6.65,320,1013.7,10.3,10.2,999,99,99
2013,4,13,5,50,305 1,1.3,14.2,2.7,7.14,6.01,318,1013.3,10.2,10.1,999,99,99
2013,4,13,6,50,316,9.2,11.6,2.7,7.69,6.05,324,1013.7,10.2,10.1,999,99,99
2013,4,13,7,50,302 1,1.6,14.6,2.81,7.69,6.19,311,1012.9,10.4,10.1,999,99,99
2013,4,13,8,50,302,8.9,10.7,2.86,7.14,6.21,320,1013.2,10.3,10,999,99,99
2013,4,13,9,50,317,7.3,9.1,2.58,7.69,6,311,1013,10.2,10,999,99,99
2013,4,13,10,50,310,8.1,9.8,2.54,7.69,5.92,307,1012.7,10.2,10,999,99,99
2013,4,13,11,50,313,9.6,12,2.5,9.09,6.13,306,1012.6,10.2,10,999,99,99
2013,4,13,12,50,315,9,11.9,2.86,8.33,6.45,309,1012.8,10.3,10,999,99,99
2013,4,13,13,50,309 1,0.4,12.7,2.88,7.69,6.04,313,1012.5,10.2,9.9,999,99,99
2013,4,13,14,50,324 1,1,13.5,2.89,8.33,6.33,317,1013.3,10,9.8,999,99,99
2013,4,13,15,50,324 1,0.5,14.2,2.8,8.33,6.26,323,1013.8,10,9.8,999,99,99
2013,4,13,16,50,320 1,1.8,14.5,3.12,9.09,6.58,321,1013.9,10,9.8,999,99,99
2013,4,13,17,50,322 1,2.1,15.6,3.54,8.33,6.8,319,1014,10,9.8,999,99,99
2013,4,13,18,50,312 1,4.6,17.7,3.75,8.33,6.63,318,1013.3,10,9.8,999,99,99
2013,4,13,19,50,308 1,4,18,3.43,8.33,6.3,315,1013.4,9.9,9.8,999,99,99
2013,4,13,20,50,300 1,4.4,18,3.55,9.09,6.47,310,1012.8,9.9,9.8,999,99,99
2013,4,13,21,50,303 1,4.2,17.4,3.39,8.33,6.33,314,1013,10,9.8,999,99,99
2013,4,13,22,50,303 1,6.1,19.7,3.63,9.09,6.64,315,1012,10,9.8,999,99,99
2013,4,13,23,50,302 1,6,20.1,3.92,9.09,6.89,316,1011.6,10.1,9.8,999,99,99
2013,4,14,0,50,303 1,4.8,18.7,4.19,9.09,6.98,324,1011.8,10.1,9.8,999,99,99
2013,4,14,1,50,310 1,4,18.6,4.04,10,7.07,319,1012.4,10,9.8,999,99,99
2013,4,14,2,50,326 1,2.1,15,4.27,10,7.22,322,1013.3,9.8,9.7,999,99,99
2013,4,14,3,50,317 1,4.1,17.9,4.82,10,7.76,324,1013.4,9.7,9.7,999,99,99
2013,4,14,4,50,315 1,5.2,19,4.68,10,7.62,323,1013.5,9.7,9.7,999,99,99
2013,4,14,5,50,317 1,4.8,18.8,4.68,10,7.41,324,1013.7,9.6,9.7,999,99,99
2013,4,14,6,50,315 1,4.9,18.2,4.73,10,7.72,328,1013.7,9.4,9.6,999,99,99
2013,4,14,7,50,319 1,5.1,18.5,4.42,10,7.31,323,1013.6,9.4,9.6,999,99,99
2013,4,14,8,50,321 1,3.1,17.4,4.91,10,7.69,325,1013.6,9.4,9.6,999,99,99
2013,4,14,9,50,326 1,2.3,16.2,4.48,10,7.37,323,1013.9,9.3,9.6,999,99,99
2013,4,14,10,50,320 1,3.2,17.9,4.23,10,7.24,326,1013.8,9.2,9.5,999,99,99
2013,4,14,11,50,318 1,4.9,18.2,4.05,10,7,317,1013.3,9.2,9.5,999,99,99
2013,4,14,12,50,313 1,5.2,18.7,4.04,10,7.11,330,1012.8,9.1,9.5,999,99,99
2013,4,14,13,50,312 1,4.6,18.3,3.85,9.09,7,321,1013.1,9,9.4,999,99,99
2013,4,14,14,50,315 1,4.2,17.8,3.82,10,6.87,326,1014,9.1,9.4,999,99,99
2013,4,14,15,50,312 1,3.6,16.8,3.64,10,6.84,327,1014.2,9.1,9.4,999,99,99
2013,4,14,16,50,310 1,4.7,19.5,3.31,9.09,6.62,319,1014.3,9.2,9.3,999,99,99
2013,4,14,17,50,309 1,3.2,16.5,3.69,8.33,6.8,325,1014.9,9.2,9.3,999,99,99
2013,4,14,18,50,308 1,1.7,15.5,3.47,7.69,6.68,325,1015.2,9.2,9.2,999,99,99
2013,4,14,19,50,301 1,2.3,14.7,3.53,9.09,6.95,321,1014.9,9.3,9.2,999,99,99
2013,4,14,20,50,300 1,1.9,15.6,3.33,8.33,6.73,328,1014.6,9.4,9.2,999,99,99
2013,4,14,21,50,298 1,2.2,14.9,2.97,9.09,6.54,324,1014.2,9.5,9.3,999,99,99
2013,4,14,22,50,294 1,1.4,13.5,2.7,14.81,6.29,290,1014,9.6,9.4,999,99,99
2013,4,14,23,50,297 1,1.1,14,2.55,7.14,6.04,320,1014,9.7,9.4,999,99,99
2013,4,15,0,50,301 1,0.2,13.2,2.47,7.14,6.24,318,1014,9.7,9.4,999,99,99
2013,4,15,1,50,301,8.9,11.7,2.21,11.43,6.22,317,1014.1,9.7,9.4,999,99,99
2013,4,15,2,50,295,7.3,9.1,2.05,13.79,6,324,1013.8,9.6,9.4,999,99,99
2013,4,15,3,50,298,4.8,6.2,1.88,13.79,6.02,317,1013.7,9.5,9.3,999,99,99
2013,4,15,4,50,283,2.4,3.6,2.04,13.79,6.8,320,1013.8,9.4,9.3,999,99,99
2013,4,15,5,50,281,6.9,8.4,2.07,13.79,6.97,309,1013.4,10.2,9.3,999,99,99
2013,4,15,6,50,275,6.4,7.9,2.18,12.9,7.24,315,1013,10.3,9.3,999,99,99
2013,4,15,7,50,281,7.2,8.5,1.97,12.9,7.48,316,1012.9,10.1,9.3,999,99,99
2013,4,15,8,50,302,8.3,10.8,1.91,12.9,7.49,316,1012.7,10.1,9.6,999,99,99
2013,4,15,9,50,315 1,1.6,13.8,2.05,12.9,6.76,323,1012.8,8.3,9.6,999,99,99
2013,4,15,10,50,305 1,3.5,16,1.89,11.43,5.52,322,1012.4,9.1,9.5,999,99,99
2013,4,15,11,50,302 1,2.8,15.1,2.15,10.81,5.53,313,1012.2,9.1,9.5,999,99,99
2013,4,15,12,50,306 1,3.1,16.7,2.21,6.67,5.52,312,1012.4,9,9.5,999,99,99
2013,4,15,13,50,308 1,3.3,15.8,2.49,6.67,5.71,314,1013,9,9.4,999,99,99
2013,4,15,14,50,309 1,3.9,16.7,2.82,7.69,5.95,317,1013.5,9.2,9.4,999,99,99
2013,4,15,15,50,313 1,2.9,15.9,2.87,7.69,5.94,313,1014.3,9.1,9.4,999,99,99
2013,4,15,16,50,310 1,2.3,13.9,2.93,7.69,6.23,314,1014.3,9.1,9.3,999,99,99
2013,4,15,17,50,306 1,3.5,16.8,3.23,7.69,6.27,317,1014.8,9.2,9.2,999,99,99
2013,4,15,18,50,304 1,4.2,17.3,3.44,7.14,6.4,318,1015.1,9.2,9.2,999,99,99
2013,4,15,19,50,306 1,3,16.5,3.03,7.69,6.13,315,1015.7,9.1,9.2,999,99,99
2013,4,15,20,50,304 1,3.1,16.1,3.18,7.69,6.33,313,1015.8,9.1,9.3,999,99,99
2013,4,15,21,50,304 1,4.5,17.4,3.08,7.69,6.3,313,1015.1,9,9.4,999,99,99
2013,4,15,22,50,306 1,3.1,16.5,2.95,7.69,6.23,312,1014.9,9.1,9.5,999,99,99
2013,4,15,23,50,304 1,3.4,17.7,3.06,9.09,6.21,305,1014.7,9.3,9.4,999,99,99
2013,4,16,0,50,302 1,4.2,17.6,3.25,8.33,6.33,301,1014.4,9.1,9.4,999,99,99
2013,4,16,1,50,302 1,4.6,18.5,3.71,7.69,6.65,312,1014.3,9,9.4,999,99,99
2013,4,16,2,50,306 1,5,18.7,3.93,8.33,6.74,316,1014.1,8.8,9.4,999,99,99
2013,4,16,3,50,308 1,5.2,19.2,4.22,8.33,6.83,318,1014.4,8.9,9.3,999,99,99
2013,4,16,4,50,311 1,6,19.6,4.45,9.09,7.04,318,1014.7,8.9,9.2,999,99,99
2013,4,16,5,50,312 1,5,18.5,4.25,9.09,6.91,319,1015.2,8.9,9.1,999,99,99
2013,4,16,6,50,316 1,4.2,17.2,4.59,10,7.38,316,1015.4,8.8,9.1,999,99,99
2013,4,16,7,50,319 1,4.5,18,4.05,9.09,6.93,318,1015.6,8.9,9,999,99,99
2013,4,16,8,50,319 1,4.3,17.6,3.97,10,7.22,318,1015.8,8.8,9,999,99,99
2013,4,16,9,50,323 1,3.8,17.4,4.04,10.81,6.95,312,1015.9,8.9,9,999,99,99
2013,4,16,10,50,323 1,3,15.9,4.08,10,7.2,315,1016.3,8.8,9,999,99,99
2013,4,16,11,50,321 1,2.7,15.7,3.74,10,6.86,317,1016.9,8.8,9,999,99,99
2013,4,16,12,50,323 1,1.8,15.1,3.51,9.09,7.02,325,1017.6,8.7,9,999,99,99
2013,4,16,13,50,327 1,1.4,14,3.42,10,6.93,327,1018,8.6,9,999,99,99
2013,4,16,14,50,325,9.3,12,3.26,10,7.1,315,1018.9,8.7,9,999,99,99
2013,4,16,15,50,324 1,0.6,12.4,3.15,10,7,320,1019.3,8.8,9,999,99,99
2013,4,16,16,50,319 1,0.2,12.6,3,10,6.72,315,1019.6,8.8,9,999,99,99
2013,4,16,17,50,320 1,1.3,13.4,3.05,10,6.74,319,1020,8.9,9,999,99,99
2013,4,16,18,50,317 1,0.6,13,3.01,10,6.71,322,1020.4,9.1,9,999,99,99
2013,4,16,19,50,317 1,0.7,13.1,2.95,10,6.54,318,1020.1,9.2,9,999,99,99
2013,4,16,20,50,315 1,1,13.3,3.01,10,6.6,312,1020.1,9.4,9,999,99,99
2013,4,16,21,50,309 1,1.4,14.3,2.89,10.81,6.43,310,1019.8,9.5,9.1,999,99,99
2013,4,16,22,50,308 1,1.3,13.6,2.74,10.81,6.32,304,1019.6,9.7,9.1,999,99,99
2013,4,16,23,50,312 1,1.6,14.4,2.92,10,6.52,312,1019.4,9.8,9.1,999,99,99
2013,4,17,0,50,312 1,2.9,16.3,3.09,10,6.51,320,1019.4,9.8,9.1,999,99,99
2013,4,17,1,50,314 1,3.1,15.4,3.5,9.09,6.83,318,1019.6,9.8,9.1,999,99,99
2013,4,17,2,50,317 1,2.4,15.2,3.73,10,6.98,320,1019.6,9.6,9.1,999,99,99
2013,4,17,3,50,319 1,1.3,13.5,3.53,9.09,6.81,324,1020.1,9.5,9.1,999,99,99
2013,4,17,4,50,323 1,2.1,15.7,3.66,9.09,6.96,320,1020.6,9.5,9.1,999,99,99
2013,4,17,5,50,322 1,1.6,13.8,3.42,10.81,6.78,319,1021.4,9.4,9,999,99,99
2013,4,17,6,50,323 1,0.5,12.5,3.61,10,6.91,323,1021.7,9.3,9,999,99,99
2013,4,17,7,50,322,9.2,11.2,3.22,9.09,6.72,321,1021.7,9.2,9,999,99,99
2013,4,17,8,50,320,9.1,11.4,2.99,10,6.82,316,1022.1,9.2,9,999,99,99
2013,4,17,9,50,321,9.5,11.3,2.91,10,6.77,324,1022.2,9.2,9,999,99,99
2013,4,17,10,50,325,8.6,10.4,2.74,10,6.86,319,1022.3,9.2,9,999,99,99
2013,4,17,11,50,318,8.9,10.4,2.59,9.09,6.69,314,1022.5,9.1,9,999,99,99
2013,4,17,12,50,318,8.6,10.6,2.56,10,6.68,325,1022.9,9.2,9,999,99,99
2013,4,17,13,50,323,8.7,10.9,2.66,10,6.92,328,1023.8,9.1,9,999,99,99
2013,4,17,14,50,317,8.6,10.6,2.26,10,6.69,321,1024.6,9.3,9,999,99,99
2013,4,17,15,50,315,8,9.6,2.27,9.09,6.44,318,1025.4,9.3,9,999,99,99
2013,4,17,16,50,320,7.4,8.7,2.41,9.09,6.51,316,1025.7,9.2,9,999,99,99
2013,4,17,17,50,314,7.6,8.7,2.29,9.09,6.52,319,1026.1,9.2,9.1,999,99,99
2013,4,17,18,50,310,7.2,8.6,2.23,10,6.55,316,1026.2,9.2,9.1,999,99,99
2013,4,17,19,50,306,7.5,9.1,1.9,10,6.17,312,1025.8,9.3,9.2,999,99,99
2013,4,17,20,50,306,8.5,10.3,1.83,10,5.96,306,1025.2,9.4,9.2,999,99,99
2013,4,17,21,50,309,9.9,12.5,1.86,9.09,5.94,311,1024.8,9.7,9.2,999,99,99
2013,4,17,22,50,310,9.4,11.6,2.06,9.09,6,316,1024.3,9.7,9.3,999,99,99
2013,4,17,23,50,312,9.9,11.7,2.04,9.09,5.94,307,1023.8,9.8,9.3,999,99,99
2013,4,18,0,50,316,9.4,10.9,2.06,10,5.82,313,1023.8,9.9,9.2,999,99,99
2013,4,18,1,50,312,9.6,12.2,2.07,9.09,6,316,1023.6,9.9,9.2,999,99,99
2013,4,18,2,50,311 1,0.1,12.4,1.88,9.09,5.63,301,1023.4,9.8,9.1,999,99,99
2013,4,18,3,50,319,9.8,12,2.07,9.09,5.85,314,1023.6,9.7,9.1,999,99,99
2013,4,18,4,50,318,9.6,12,2.02,9.09,5.7,312,1024.1,9.6,9.1,999,99,99
2013,4,18,5,50,321,9.3,11.5,2.17,7.69,5.71,313,1024.1,9.6,9,999,99,99
2013,4,18,6,50,321,9.8,11.4,2.03,8.33,5.64,315,1024.1,9.5,9,999,99,99
2013,4,18,7,50,323 1,0.3,11.9,2.01,9.09,5.52,318,1023.9,9.5,9,999,99,99
2013,4,18,8,50,313,9.1,11,2.02,10,5.61,305,1024,9.4,9,999,99,99
2013,4,18,9,50,316,8.6,9.9,1.95,8.33,5.73,312,1023.7,9.3,9,999,99,99
2013,4,18,10,50,312,8.1,9.9,1.86,9.09,5.82,307,1023.5,9.3,9,999,99,99
2013,4,18,11,50,325,9.3,10.9,1.8,8.33,5.72,313,1023.4,9.2,9,999,99,99
2013,4,18,12,50,324,7.9,9.4,2.01,9.09,6.08,320,1023.6,9.1,9,999,99,99
2013,4,18,13,50,324,7.8,9.3,2.02,9.09,6.03,316,1024.4,9.2,9,999,99,99
2013,4,18,14,50,331,7,8.6,2.04,8.33,6.19,313,1024.9,9.3,9,999,99,99
2013,4,18,15,50,338,5,6.3,2.14,8.33,6.32,314,1025.2,9.3,9.1,999,99,99
2013,4,18,16,50,333,6.3,7.7,2.09,9.09,6.24,318,1025.6,9.4,9.1,999,99,99
2013,4,18,17,50,328,7.4,8.6,1.82,9.09,5.92,311,1025.8,9.4,9.1,999,99,99
2013,4,18,18,50,321,7.1,8.7,1.82,9.09,6.24,302,1026.2,9.4,9.2,999,99,99
2013,4,18,19,50,318,7,8.2,1.83,9.09,5.97,309,1025.9,9.4,9.2,999,99,99
2013,4,18,20,50,309,7.2,8.3,1.59,9.09,5.84,308,1025.5,9.4,9.3,999,99,99
2013,4,18,21,50,312,6.2,7.7,1.51,7.69,5.53,309,1025.5,9.6,9.3,999,99,99
2013,4,18,22,50,313,6.8,8.3,1.54,9.09,5.84,304,1025,9.7,9.4,999,99,99
2013,4,18,23,50,311,7.5,8.9,1.48,9.09,5.51,303,1024.5,9.7,9.4,999,99,99
2013,4,19,0,50,312,7.8,9.8,1.61,8.33,5.82,312,1024.1,9.7,9.4,999,99,99
2013,4,19,1,50,309,9,10.7,1.56,9.09,5.78,312,1023.8,9.8,9.4,999,99,99
2013,4,19,2,50,312,7.7,8.9,1.7,9.09,5.59,311,1023.6,9.6,9.3,999,99,99
2013,4,19,3,50,308,6.5,7.8,1.76,8.33,6,316,1024.2,9.6,9.3,999,99,99
2013,4,19,4,50,309,6.6,7.9,1.94,8.33,6.36,315,1024.6,9.6,9.2,999,99,99
2013,4,19,5,50,314,6.4,7.6,1.79,8.33,6.15,314,1024.5,9.5,9.2,999,99,99
2013,4,19,6,50,315,4.7,5.6,1.92,8.33,6.25,316,1024.1,9.4,9.2,999,99,99
2013,4,19,7,50,316,4.9,5.9,1.88,9.09,6.21,311,1024.2,9.3,9.2,999,99,99
2013,4,19,8,50,307,4.5,6,1.73,9.09,5.95,311,1023.8,9.3,9.1,999,99,99
2013,4,19,9,50,308,4.7,5.6,1.53,8.33,5.88,314,1023.7,9.3,9.1,999,99,99
2013,4,19,10,50,313,5.2,6.3,1.61,8.33,5.83,313,1023.7,9.3,9.2,999,99,99
2013,4,19,11,50,316,5.2,6.4,1.51,7.14,5.88,309,1023.8,9.3,9.2,999,99,99
2013,4,19,12,50,317,4.5,5.3,1.77,9.09,6.15,311,1023.6,9.3,9.2,999,99,99
2013,4,19,13,50,306,3.8,4.8,1.81,9.09,6.38,313,1024.1,9.3,9.2,999,99,99
2013,4,19,14,50,297,2.9,3.6,2.11,9.09,6.75,310,1024.4,9.5,9.1,999,99,99
2013,4,19,15,50,298,4.5,5.5,1.79,8.33,6.48,310,1024.7,9.6,9.1,999,99,99
2013,4,19,16,50,313,6.7,8.4,2.01,9.09,6.79,312,1024.8,9.7,9.2,999,99,99
2013,4,19,17,50,321,5.3,6.7,1.98,8.33,6.43,308,1024.7,9.6,9.2,999,99,99
2013,4,19,18,50,310,5.9,7.1,2.04,9.09,6.58,311,1024.8,9.5,9.3,999,99,99
2013,4,19,19,50,315,6.3,7.5,1.99,9.09,6.16,304,1024.3,9.7,9.4,999,99,99
2013,4,19,20,50,313,8.1,9.7,2.02,9.09,6.22,312,1023.6,9.8,9.4,999,99,99
2013,4,19,21,50,311,6.6,8.3,1.9,8.33,6.14,315,1023.3,9.9,9.5,999,99,99
2013,4,19,22,50,312,5.3,6.3,1.9,8.33,6.15,307,1022.6,10,9.5,999,99,99
2013,4,19,23,50,311,7.2,8.9,1.62,8.33,6.03,310,1021.7,10.5,9.5,999,99,99
2013,4,20,0,50,320,8.6,10.5,1.87,8.33,6.15,309,1020.8,11.2,9.5,999,99,99
2013,4,20,1,50,312 1,2.8,16.4,2.32,8.33,5.87,310,1019.7,11.3,9.5,999,99,99
2013,4,20,2,50,308 1,4.3,18.7,2.8,7.69,6.04,313,1018.8,11.6,9.4,999,99,99
2013,4,20,3,50,307 1,2.7,15.3,3.04,7.69,6.15,319,1019.4,11.1,9.4,999,99,99
2013,4,20,4,50,304 1,3.2,15.8,3.09,8.33,6.15,323,1019.4,10.7,9.3,999,99,99
2013,4,20,5,50,307 1,3.4,16.3,2.85,7.69,6.03,314,1019.9,10.2,9.3,999,99,99
2013,4,20,6,50,313 1,0.4,12.6,2.77,7.69,6.05,319,1020.2,9.8,9.2,999,99,99
2013,4,20,7,50,311 1,1.6,14.2,2.79,7.14,6.04,320,1020.3,9.7,9.2,999,99,99
2013,4,20,8,50,305 1,2,14.4,2.8,8.33,5.94,323,1020,9.8,9.2,999,99,99
2013,4,20,9,50,313 1,2.8,16,2.77,8.33,5.94,322,1019.8,9.8,9.2,999,99,99
2013,4,20,10,50,312 1,1.1,14,2.71,7.14,5.68,315,1020.2,9.4,9.2,999,99,99
2013,4,20,11,50,318 1,0.8,13.6,2.63,7.69,5.94,321,1019.8,9.6,9.2,999,99,99
2013,4,20,12,50,321 1,2.1,14.2,2.84,9.09,6.21,318,1019.5,9.8,9.2,999,99,99
2013,4,20,13,50,323 1,0.3,12.5,2.52,8.33,5.95,319,1019.7,9.5,9.2,999,99,99
2013,4,20,14,50,324 1,0.1,12,2.64,8.33,6.19,317,1020.1,9.6,9.2,999,99,99
2013,4,20,15,50,321 1,1,13.5,2.46,8.33,6.08,318,1019.6,9.5,9.2,999,99,99
2013,4,20,16,50,324 1,0.1,11.8,2.47,8.33,6.05,317,1019.5,9.5,9.2,999,99,99
2013,4,20,17,50,322,9.1,10.7,2.58,8.33,6.37,318,1019.9,9.4,9.2,999,99,99
2013,4,20,18,50,312,8.3,10,2.42,8.33,6.17,324,1019.9,9.4,9.2,999,99,99
2013,4,20,19,50,314,9.6,11,2.56,8.33,6.41,318,1019.6,9.3,9.5,999,99,99
2013,4,20,20,50,313 1,0.2,12.5,2.29,9.09,5.91,310,1019.2,9.5,9.6,999,99,99
2013,4,20,21,50,314,9.9,11.8,2.4,7.69,5.94,314,1018.9,9.7,9.6,999,99,99
2013,4,20,22,50,312 1,0.2,12.1,2.23,8.33,5.72,317,1018.4,9.8,9.6,999,99,99
2013,4,20,23,50,312,9.4,11.6,2.16,8.33,5.77,311,1018.1,10,9.6,999,99,99
2013,4,21,0,50,312,9.8,11.4,2.25,8.33,5.86,312,1017.6,10.1,9.6,999,99,99
2013,4,21,1,50,311 1,0.2,12.6,2.33,9.09,6.06,314,1017.3,10.2,9.6,999,99,99
2013,4,21,2,50,312 1,0,12.3,2.71,9.09,6.27,315,1017.3,10,9.5,999,99,99
2013,4,21,3,50,315,9,10.7,2.43,9.09,6.09,321,1017.6,9.8,9.5,999,99,99
2013,4,21,4,50,317,7.2,8.6,2.51,9.09,6.5,319,1018.2,9.9,9.5,999,99,99
2013,4,21,5,50,317,6.4,7.9,2.99,9.09,7.01,319,1018.3,9.8,9.5,999,99,99
2013,4,21,6,50,322,7.1,8.5,2.81,9.09,6.85,313,1017.9,9.8,9.4,999,99,99
2013,4,21,7,50,320,7.5,9.4,2.67,9.09,6.54,314,1017.7,9.8,9.4,999,99,99
2013,4,21,8,50,324,8,9.7,2.66,9.09,6.65,319,1017.3,9.6,9.4,999,99,99
2013,4,21,9,50,327,9,10.8,2.64,9.09,6.66,317,1016.5,9.5,9.4,999,99,99
2013,4,21,10,50,327,9.3,11.4,2.78,9.09,6.66,321,1015.7,9.4,9.4,999,99,99
2013,4,21,11,50,330,9.1,10.8,2.85,10,7.06,316,1015.6,9.4,9.4,999,99,99
2013,4,21,12,50,325,8.6,10.7,2.79,10,6.98,317,1015.6,9.3,9.4,999,99,99
2013,4,21,13,50,316,8.8,10.7,2.42,9.09,6.95,322,1016,9.4,9.4,999,99,99
2013,4,21,14,50,319,8.7,10.6,2.6,10,6.96,323,1016.7,9.6,9.4,999,99,99
2013,4,21,15,50,318,7.7,9.1,2.63,10,6.98,320,1017.2,9.6,9.5,999,99,99
2013,4,21,16,50,319,7.4,9,2.46,9.09,6.74,327,1017.4,9.6,9.5,999,99,99
2013,4,21,17,50,323,8.6,10.3,2.48,9.09,6.79,324,1017.8,9.6,9.5,999,99,99
2013,4,21,18,50,321,9.6,11.7,2.53,9.09,6.77,327,1017.7,9.7,9.6,999,99,99
2013,4,21,19,50,321 1,0.1,12.1,2.26,10,6.21,320,1017.4,9.7,9.6,999,99,99
2013,4,21,20,50,317,9.3,10.9,2.22,10.81,6.2,296,1017,9.7,9.6,999,99,99
2013,4,21,21,50,313,8.8,10.4,2.12,9.09,6.17,315,1017,9.8,9.6,999,99,99
2013,4,21,22,50,312,9,10.9,2,8.33,6.06,315,1016.4,10,9.6,999,99,99
2013,4,21,23,50,309,8.2,9.6,1.95,9.09,6.04,317,1015.9,10.1,9.7,999,99,99
2013,4,22,0,50,307,7.3,8.6,1.76,7.69,5.69,306,1015.5,10.2,9.7,999,99,99
2013,4,22,1,50,305,6.2,7.3,1.74,9.09,5.84,316,1015.2,10.4,9.6,999,99,99
2013,4,22,2,50,314,5.7,7.1,1.7,9.09,5.99,310,1015.1,10.3,9.6,999,99,99
2013,4,22,3,50,322,5.5,6.8,1.84,10.81,6.42,296,1015.4,10.4,9.6,999,99,99
2013,4,22,4,50,321,5,5.9,1.68,10.81,6.06,307,1015.7,10.4,9.6,999,99,99
2013,4,22,5,50,319,4.1,4.7,1.62,10,6.3,319,1015.7,10.2,9.6,999,99,99
2013,4,22,6,50,312,4.1,4.8,1.82,8.33,6.44,309,1015.3,10.2,9.6,999,99,99
2013,4,22,7,50,312,4.4,5.4,1.92,8.33,6.43,313,1015.2,10.2,9.6,999,99,99
2013,4,22,8,50,318,6,7.2,1.95,9.09,6.23,315,1014.6,10.1,9.6,999,99,99
2013,4,22,9,50,316,5.5,6.7,1.94,9.09,6.35,312,1014.1,10,9.6,999,99,99
2013,4,22,10,50,319,6.9,8.2,1.96,7.69,6.47,311,1013.6,10,9.5,999,99,99
