Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46014,2014,1,10,20,50,306,3.4,4.6,2.94,13.79,9.98,NA,1024.2,9,11.4,NA,NA,NA
46014,2014,1,10,21,50,333,1.9,3,2.7,12.9,9.84,NA,1023.9,8.9,11.4,NA,NA,NA
46014,2014,1,10,22,50,351,1.5,2.9,2.94,13.79,9.93,NA,1023.7,8.8,11.4,NA,NA,NA
46014,2014,1,10,23,50,180,0,0.4,3.23,12.12,10.15,NA,1023.4,8.8,11.5,NA,NA,NA
46014,2014,1,11,0,50,180,0,0.8,3.34,13.79,10.28,NA,1023.1,8.9,11.5,NA,NA,NA
46014,2014,1,11,1,50,180,0.1,0.5,3.27,14.81,10.3,NA,1023.1,8.7,11.4,NA,NA,NA
46014,2014,1,11,2,50,127,0.3,1.5,3.76,12.9,10.79,NA,1023.2,8.9,11.4,NA,NA,NA
46014,2014,1,11,3,50,NA,2.1,3.3,3.74,13.79,10.86,NA,1023,8.6,11.3,NA,NA,NA
46014,2014,1,11,4,50,207,0.3,1.3,3.64,13.79,10.32,NA,1023,8.7,11.3,NA,NA,NA
46014,2014,1,11,5,50,220,1.3,2.2,4.13,14.81,11.19,NA,1023,9,11.2,NA,NA,NA
46014,2014,1,11,6,50,187,1.8,3.2,4.44,14.81,11.46,NA,1022.7,9.6,11.2,NA,NA,NA
46014,2014,1,11,7,50,169,1.9,3.7,4.1,14.81,11.21,NA,1022.2,9.7,11.2,NA,NA,NA
46014,2014,1,11,8,50,180,2.7,4,4.06,16,10.95,NA,1021.8,9.7,11.2,NA,NA,NA
46014,2014,1,11,9,50,187,3.2,4.4,4.36,14.81,11.94,NA,1021.9,10.2,11.2,NA,NA,NA
46014,2014,1,11,10,50,157,4.7,6.6,NA,NA,NA,NA,1021.7,10.6,11.2,NA,NA,NA
46014,2014,1,11,11,50,180,4.2,5.8,NA,NA,NA,NA,1022.4,10.6,11.3,NA,NA,NA
46014,2014,1,11,12,50,182,3.6,5.2,3.56,16,11.27,NA,1022.3,10.8,11.3,NA,NA,NA
46014,2014,1,11,13,50,135,6.1,7.9,4.25,14.81,11.79,NA,1021.1,10.6,11.3,NA,NA,NA
46014,2014,1,11,14,50,149,8.1 1,0,3.44,13.79,10.67,NA,1020.7,10.4,11.3,NA,NA,NA
46014,2014,1,11,15,50,141,9.2 1,1.3,NA,NA,NA,NA,1019.5,10.6,11.3,NA,NA,NA
46014,2014,1,11,16,50,157,8.2 1,0.4,3.13,13.79,9.19,NA,1020.7,10.7,11.3,NA,NA,NA
46014,2014,1,11,17,50,176,8.2 1,0.4,3.1,13.79,8.79,NA,1021.9,10.7,11.2,NA,NA,NA
46014,2014,1,11,18,50,332,4.1,5.5,2.97,12.12,8.93,NA,1022.8,11.3,11.2,NA,NA,NA
46014,2014,1,11,19,50,357,2.1,3,3.02,12.9,9.33,NA,1022.8,11.1,11.3,NA,NA,NA
46014,2014,1,11,20,50,180,0,0.4,3.19,13.79,9.59,NA,1022,11.5,11.4,NA,NA,NA
46014,2014,1,11,21,50,239,0.5,1.5,2.77,12.12,8.52,NA,1022.5,11.6,11.6,NA,NA,NA
46014,2014,1,11,22,50,194,0.5,1.1,2.88,13.79,8.56,NA,1022.4,11.4,11.7,NA,NA,NA
46014,2014,1,11,23,50,170,1.9,3.5,3.04,13.79,8.75,NA,1022.4,11.4,11.5,NA,NA,NA
46014,2014,1,12,0,50,218,1.9,2.4,3.16,12.9,9.35,NA,1022.5,11.6,11.6,NA,NA,NA
46014,2014,1,12,1,50,290,8.3 1,0,3.02,12.9,9.31,NA,1022.7,12.1,11.5,NA,NA,NA
46014,2014,1,12,2,50,295,6.2,7.8,2.98,13.79,8.61,NA,1023.3,11.8,11.4,NA,NA,NA
46014,2014,1,12,3,50,323,7.9,9.7,3.05,13.79,8.63,NA,1024.2,11.9,11.3,NA,NA,NA
46014,2014,1,12,4,50,335,7,8.6,3.26,12.9,8.57,NA,1024.5,11.6,11.3,NA,NA,NA
46014,2014,1,12,5,50,330,6.5,7.8,NA,NA,NA,NA,1024.8,11.5,11.3,NA,NA,NA
46014,2014,1,12,6,50,336,7,8.2,3.67,12.9,9.37,NA,1025.5,11.4,11.3,NA,NA,NA
46014,2014,1,12,7,50,344,6.7,8.6,4.09,12.12,9.56,NA,1026,11.3,11.3,NA,NA,NA
46014,2014,1,12,8,50,335,5.9,7.6,4.88,14.81,10.56,NA,1026.4,11.2,11.2,NA,NA,NA
46014,2014,1,12,9,50,346,5.9,7.9,6.27,13.79,11.42,NA,1026.7,11,11.2,NA,NA,NA
46014,2014,1,12,10,50,358,5.1,7.5,5.58,16,11.51,NA,1027,11,11.1,NA,NA,NA
46014,2014,1,12,11,50,354,5.3,7,6.62,17.39,12.63,NA,1027.3,10.9,11.1,NA,NA,NA
46014,2014,1,12,12,50,11,4.5,7.8,6.45,16,11.92,NA,1027.5,10.7,11.1,NA,NA,NA
46014,2014,1,12,13,50,32,3.8,5.3,6.76,16,12.44,NA,1027.4,9.9,11.1,NA,NA,NA
46014,2014,1,12,14,50,18,3.9,5.5,6.38,17.39,11.78,NA,1028.4,9.5,11.1,NA,NA,NA
46014,2014,1,12,15,50,11,5,6.8,6.34,17.39,11.82,NA,1029.1,9.7,11.1,NA,NA,NA
46014,2014,1,12,16,50,359,5.1,6.8,6.23,13.79,11.24,NA,1030,10.1,11.1,NA,NA,NA
46014,2014,1,12,17,50,3,5.9,7.4,5.88,16,11.1,NA,1030.9,10.6,11.2,NA,NA,NA
46014,2014,1,12,18,50,354,6.6,8.7,5.57,16,11,NA,1031.5,10.8,11.2,NA,NA,NA
46014,2014,1,12,19,50,353,5.6,7.4,5.82,17.39,11.18,NA,1031,10.8,11.2,NA,NA,NA
46014,2014,1,12,20,50,343,7.3,8.8,4.99,16,10.23,NA,1030.4,10.8,11.3,NA,NA,NA
46014,2014,1,12,21,50,334,8.7 1,1.1,5.15,16,10.93,NA,1029.9,10.9,11.3,NA,NA,NA
46014,2014,1,12,22,50,336,9.2 1,1.9,4.53,16,10.09,NA,1029.9,11.2,11.3,NA,NA,NA
46014,2014,1,12,23,50,338 1,0.2 1,4.2,4.81,14.81,9.83,NA,1030.1,11.3,11.3,NA,NA,NA
46014,2014,1,13,0,50,344 1,0.3 1,3.4,4.64,14.81,9.7,NA,1030.1,11.3,11.2,NA,NA,NA
46014,2014,1,13,1,50,343 1,0.4 1,2.7,4.85,14.81,9.56,NA,1029.9,11.2,11.2,NA,NA,NA
46014,2014,1,13,2,50,343,9.9 1,2.2,4.22,13.79,8.7,NA,1029.6,11.2,11.2,NA,NA,NA
46014,2014,1,13,3,50,345 1,2.8 1,5.7,4.42,13.79,8.91,NA,1029.1,11.3,11.2,NA,NA,NA
46014,2014,1,13,4,50,341 1,0.3 1,2.8,4.48,13.79,8.84,NA,1029.5,11.3,11.1,NA,NA,NA
46014,2014,1,13,5,50,348 1,1.3 1,4,NA,NA,NA,NA,1029.4,11.2,11,NA,NA,NA
46014,2014,1,13,6,50,347,9.0 9,9,NA,NA,NA,NA,1030.5,11.1,NA,NA,NA,NA
46014,2014,1,13,7,50,2,6.5,8,4.07,13.79,8.72,NA,1030.1,11.1,11,NA,NA,NA
46014,2014,1,13,8,50,18,5.6,6.7,4.14,13.79,9.1,NA,1029.5,10.8,10.9,NA,NA,NA
46014,2014,1,13,9,50,26,5,6.3,3.82,13.79,8.92,NA,1029.6,10.7,10.8,NA,NA,NA
46014,2014,1,13,10,50,14,2.9,4.3,3.71,13.79,9.03,NA,1029.7,10,10.8,NA,NA,NA
46014,2014,1,13,11,50,4,5.3,6.6,3.52,13.79,8.89,NA,1029.4,10.8,10.8,NA,NA,NA
46014,2014,1,13,12,50,13,4.6,5.7,3.15,12.9,8.23,NA,1029.2,10.2,10.8,NA,NA,NA
46014,2014,1,13,13,50,34,3.5,4.4,3.37,13.79,8.82,NA,1029.4,9.8,10.8,NA,NA,NA
46014,2014,1,13,14,50,3,4.6,5.9,3.18,13.79,8.21,NA,1029.3,10.1,10.8,NA,NA,NA
46014,2014,1,13,15,50,9,4.5,5.7,2.95,13.79,8.33,NA,1029.5,10.3,10.8,NA,NA,NA
46014,2014,1,13,16,50,30,3,3.9,3.18,12.9,8.37,NA,1030.5,9.4,10.9,NA,NA,NA
46014,2014,1,13,17,50,39,3.2,4.1,3.08,12.9,8.24,NA,1031,9.7,10.9,NA,NA,NA
46014,2014,1,13,18,50,9,2.1,3.1,3.05,12.9,8.12,NA,1031.4,10.2,11,NA,NA,NA
46014,2014,1,13,19,50,332,4.4,5.9,2.93,12.9,7.96,NA,1030.9,10.4,11,NA,NA,NA
46014,2014,1,13,20,50,339,2.8,3.8,2.75,12.12,7.57,NA,1030.1,11.1,11,NA,NA,NA
46014,2014,1,13,21,50,340,2.1,2.9,2.86,11.43,8.22,NA,1029.5,11.3,11.2,NA,NA,NA
46014,2014,1,13,22,50,336,3.4,4.2,3.03,12.12,8.03,NA,1029.1,11.2,11.2,NA,NA,NA
46014,2014,1,13,23,50,338,4.3,5.3,2.96,12.9,8.02,NA,1029.1,11.3,11.1,NA,NA,NA
46014,2014,1,14,0,50,337,2.2,3.1,3.02,12.9,7.97,NA,1029.2,11.1,11.1,NA,NA,NA
46014,2014,1,14,1,50,328,1.2,2.2,NA,NA,NA,NA,1029.2,10.7,11,NA,NA,NA
46014,2014,1,14,2,50,319,1.7,2.5,NA,NA,NA,NA,1029.3,10.5,11,NA,NA,NA
46014,2014,1,14,3,50,360,1.9,2.8,2.84,12.12,8.47,NA,1029.6,10.5,11,NA,NA,NA
46014,2014,1,14,4,50,42,1.1,2,2.87,12.9,8.25,NA,1029.5,10.5,10.9,NA,NA,NA
46014,2014,1,14,5,50,125,1.6,2.8,2.83,12.12,8.26,NA,1029.8,10.4,10.9,NA,NA,NA
46014,2014,1,14,6,50,114,1.4,2.9,2.82,12.9,8.09,NA,1029.8,10.5,10.9,NA,NA,NA
46014,2014,1,14,7,50,87,2,3,2.82,11.43,8.23,NA,1029.5,10.5,10.9,NA,NA,NA
46014,2014,1,14,8,50,42,2.4,3.1,3.02,12.9,8.5,NA,1029,10.4,10.9,NA,NA,NA
46014,2014,1,14,9,50,52,2.5,3.5,2.95,12.9,8.64,NA,1029.2,10.2,10.9,NA,NA,NA
46014,2014,1,14,10,50,37,3.7,4.5,2.81,12.9,8.53,NA,1029.3,10.2,10.8,NA,NA,NA
46014,2014,1,14,11,50,62,2.9,3.9,2.62,12.9,8.19,NA,1029.3,10.3,10.8,NA,NA,NA
46014,2014,1,14,12,50,35,3.2,3.9,2.87,12.9,8.82,NA,1029,10.2,10.8,NA,NA,NA
46014,2014,1,14,13,50,77,2.6,4.3,2.79,12.9,8.97,NA,1029.1,10.2,10.8,NA,NA,NA
46014,2014,1,14,14,50,129,2.5,4,NA,NA,NA,NA,1029.8,10.3,10.9,NA,NA,NA
46014,2014,1,14,15,50,101,2.2,3.3,NA,NA,NA,NA,1030,10,10.9,NA,NA,NA
46014,2014,1,14,16,50,88,2.5,3.4,3.02,12.9,10.08,NA,1030.4,9.8,10.9,NA,NA,NA
46014,2014,1,14,17,50,95,2.9,4.9,3.49,12.9,10.51,NA,1030.7,10.3,11,NA,NA,NA
46014,2014,1,14,18,50,155,1.1,1.9,3.34,17.39,10.8,NA,1031,10.9,11,NA,NA,NA
46014,2014,1,14,19,50,168,0.1,1.3,3.51,12.12,10.5,NA,1030.6,11.3,11.2,NA,NA,NA
46014,2014,1,14,20,50,335,0.1,0.6,3.16,16,10.66,NA,1029.7,11.5,11.3,NA,NA,NA
46014,2014,1,14,21,50,26,1.7,2.7,3.3,12.12,10.33,NA,1029.1,11,11.3,NA,NA,NA
46014,2014,1,14,22,50,7,2.5,3.4,3.44,13.79,10.81,NA,1028.7,11.3,11.7,NA,NA,NA
46014,2014,1,14,23,50,356,3.7,5,2.83,13.79,10.03,NA,1028.6,11.4,11.2,NA,NA,NA
46014,2014,1,15,0,50,354,5.1,6.1,2.81,14.81,10.63,NA,1028.3,11.3,11.1,NA,NA,NA
46014,2014,1,15,1,50,356,4.5,5.4,2.62,13.79,9.71,NA,1028.3,11.2,11,NA,NA,NA
46014,2014,1,15,2,50,9,3.9,4.8,3.05,16,10.74,NA,1028.1,11.2,10.9,NA,NA,NA
46014,2014,1,15,3,50,4,4.8,5.7,3.24,13.79,10.89,NA,1027.7,11.1,11,NA,NA,NA
46014,2014,1,15,4,50,2,2.1,2.9,2.81,16,10.35,NA,1027.4,11,10.9,NA,NA,NA
46014,2014,1,15,5,50,326,2.7,4.2,2.74,16,10.37,NA,1027.4,10.9,11,NA,NA,NA
46014,2014,1,15,6,50,334,3.3,4.4,3.11,14.81,10.84,NA,1026.9,10.6,11,NA,NA,NA
46014,2014,1,15,7,50,3,3.1,3.9,3.1,14.81,10.77,NA,1026.6,10.7,11,NA,NA,NA
46014,2014,1,15,8,50,41,3.1,4,2.79,14.81,10.6,NA,1026.2,10.5,11,NA,NA,NA
46014,2014,1,15,9,50,7,2.6,3.9,3.23,13.79,11.26,NA,1026.2,10.6,11,NA,NA,NA
46014,2014,1,15,10,50,80,3.4,5.2,3.18,13.79,11.13,NA,1026.2,11,10.9,NA,NA,NA
46014,2014,1,15,11,50,75,2.3,3.3,2.96,13.79,10.74,NA,1026,10.9,10.9,NA,NA,NA
46014,2014,1,15,12,50,106,2.7,4.6,NA,NA,NA,NA,1025.6,10.9,10.9,NA,NA,NA
46014,2014,1,15,13,50,180,0.1,1.3,NA,NA,NA,NA,1025.6,10.7,10.9,NA,NA,NA
46014,2014,1,15,14,50,102,2.8,4.3,2.76,13.79,10.14,NA,1026,10.8,10.9,NA,NA,NA
46014,2014,1,15,15,50,146,2.2,3.3,2.55,13.79,9.85,NA,1026.3,10.8,10.9,NA,NA,NA
46014,2014,1,15,16,50,84,2.3,3.5,2.17,14.81,9.23,NA,1026.9,11,10.9,NA,NA,NA
46014,2014,1,15,17,50,96,1.8,2.8,2.3,12.12,9.34,NA,1026.9,11,11,NA,NA,NA
46014,2014,1,15,18,50,45,1.3,2,2.36,14.81,9.71,NA,1026.8,11.3,11.1,NA,NA,NA
46014,2014,1,15,19,50,23,0.3,0.8,NA,NA,NA,NA,1026.1,11.8,11.2,NA,NA,NA
46014,2014,1,15,20,50,17,1.3,1.9,1.99,13.79,8.94,NA,1025.1,11.8,11.3,NA,NA,NA
46014,2014,1,15,21,50,330,0.3,0.9,2.26,14.81,9.55,NA,1024.2,12.2,11.4,NA,NA,NA
46014,2014,1,15,22,50,337,0.5,1.7,2.23,13.79,9.58,NA,1024,12.3,11.7,NA,NA,NA
46014,2014,1,15,23,50,12,1.5,2,2.19,14.81,9.58,NA,1024,12.3,11.8,NA,NA,NA
46014,2014,1,16,0,50,12,0.2,0.6,1.89,13.79,9.29,NA,1023.9,12.3,11.7,NA,NA,NA
46014,2014,1,16,1,50,28,1.9,2.5,1.97,12.9,9.61,NA,1023.6,11.7,11.5,NA,NA,NA
46014,2014,1,16,2,50,21,1.2,1.7,1.87,13.79,9.49,NA,1023.4,11.4,11.1,NA,NA,NA
46014,2014,1,16,3,50,18,1.5,2.3,1.85,12.12,9.12,NA,1023.2,11.7,11.2,NA,NA,NA
46014,2014,1,16,4,50,180,0,0.2,2.13,14.81,10.19,NA,1023,11,11.4,NA,NA,NA
46014,2014,1,16,5,50,41,1.5,2.2,2.3,13.79,10.37,NA,1023,10.8,11.4,NA,NA,NA
46014,2014,1,16,6,50,5,1.4,2.2,2.06,13.79,9.92,NA,1023.1,11.5,11.2,NA,NA,NA
46014,2014,1,16,7,50,15,2.5,3.2,2.03,13.79,9.98,NA,1023,10.7,11.1,NA,NA,NA
46014,2014,1,16,8,50,23,2.7,3.4,2.19,13.79,10.1,NA,1022.4,10.5,11.2,NA,NA,NA
46014,2014,1,16,9,50,31,2.2,2.8,2.52,13.79,10.7,NA,1022.2,10.9,11.1,NA,NA,NA
46014,2014,1,16,10,50,65,1.2,2.1,2.31,13.79,10.54,NA,1022.3,10.8,11.1,NA,NA,NA
46014,2014,1,16,13,50,NA,2.3,3.3,1.93,13.79,9.61,NA,1021.9,11.1,11,NA,NA,NA
46014,2014,1,16,14,50,111,2.9,4.1,1.59,14.81,9.15,NA,1022.1,11,10.9,NA,NA,NA
46014,2014,1,16,15,50,84,3.8,5,1.52,13.79,9,NA,1022.3,10.7,10.9,NA,NA,NA
46014,2014,1,16,16,50,97,3.7,4.9,1.66,13.79,9.41,NA,1022.6,11,10.9,NA,NA,NA
46014,2014,1,16,17,50,137,2.3,3.2,1.55,13.79,9.07,NA,1023.2,11.4,10.9,NA,NA,NA
46014,2014,1,16,18,50,89,1.1,2.2,1.39,12.9,8.53,NA,1023,11.8,11,NA,NA,NA
46014,2014,1,16,19,50,154,1.1,1.7,1.51,13.79,9.2,NA,1022.4,12,11.2,NA,NA,NA
46014,2014,1,16,20,50,194,0.1,0.4,1.61,13.79,9.53,NA,1021.2,12.7,11.6,NA,NA,NA
46014,2014,1,16,21,50,180,0.1,0.4,1.61,13.79,9.2,NA,1020.6,13.3,11.6,NA,NA,NA
46014,2014,1,16,22,50,83,0.9,1.8,1.68,12.9,9.31,NA,1020.2,13.1,11.6,NA,NA,NA
46014,2014,1,16,23,50,142,1.2,2.4,1.87,12.9,10,NA,1020.3,12.6,11.9,NA,NA,NA
46014,2014,1,17,0,50,180,0.1,0.3,1.74,12.9,10.28,NA,1020.5,12.8,11.9,NA,NA,NA
46014,2014,1,17,1,50,180,0.1,0.5,1.83,12.9,10.48,NA,1020.5,12,11.4,NA,NA,NA
46014,2014,1,17,2,50,71,1.7,2.3,1.62,13.79,10.22,NA,1020.5,11.5,11.1,NA,NA,NA
46014,2014,1,17,3,50,53,1.3,2,1.56,13.79,10.08,NA,1020.4,11.8,10.9,NA,NA,NA
46014,2014,1,17,4,50,322,0.7,1.7,1.45,12.12,9.71,NA,1020.4,11.3,11.2,NA,NA,NA
46014,2014,1,17,5,50,17,1.4,2,1.53,12.9,10.12,NA,1020.3,11.4,11.3,NA,NA,NA
46014,2014,1,17,6,50,180,0,0.1,1.36,14.81,9.4,NA,1020.7,11.2,11.4,NA,NA,NA
46014,2014,1,17,7,50,90,2.4,3.3,1.22,12.9,9.03,NA,1020.4,11,11.3,NA,NA,NA
46014,2014,1,17,8,50,103,2.3,3,1.36,12.9,9.48,NA,1020,10.9,11.1,NA,NA,NA
46014,2014,1,17,9,50,96,2.9,3.6,1.17,12.12,9.03,NA,1019.8,10.9,11,NA,NA,NA
46014,2014,1,17,10,50,121,4.5,5.6,1.27,12.12,9.64,NA,1019.9,11.4,10.9,NA,NA,NA
46014,2014,1,17,11,50,112,3.9,4.8,1.26,12.9,9.57,NA,1019.5,11,10.9,NA,NA,NA
46014,2014,1,17,12,50,118,2.9,4.1,1.24,12.9,9.68,NA,1019.8,10.8,10.9,NA,NA,NA
46014,2014,1,17,13,50,126,1.2,2.1,1.19,12.9,9.45,NA,1020.4,10.7,10.8,NA,NA,NA
46014,2014,1,17,14,50,123,1.4,2.1,1.18,12.12,9.37,NA,1021,10.8,10.8,NA,NA,NA
46014,2014,1,17,15,50,81,3.5,4.2,1.24,12.12,10.02,NA,1020.9,10.5,11,NA,NA,NA
46014,2014,1,17,16,50,77,3.3,4,1.21,11.43,9.8,NA,1020.9,10.7,11.1,NA,NA,NA
46014,2014,1,17,17,50,66,0.8,1.3,1.33,12.12,9.56,NA,1021.5,11.4,11.1,NA,NA,NA
46014,2014,1,17,18,50,37,0.8,1.2,1.19,12.12,9.48,NA,1021.2,11.6,11.2,NA,NA,NA
46014,2014,1,17,19,50,180,0,0.2,1.07,12.12,9.2,NA,1020.6,13,11.4,NA,NA,NA
46014,2014,1,17,20,50,296,0.6,1,1.22,16,9.9,NA,1020.1,13.5,11.7,NA,NA,NA
46014,2014,1,17,21,50,45,0.2,0.5,1.12,12.9,9.66,NA,1019.8,13.9,11.4,NA,NA,NA
46014,2014,1,17,22,50,5,0.7,1.1,1.29,16,10.23,NA,1019.9,13.3,11.4,NA,NA,NA
46014,2014,1,17,23,50,22,1.7,2.2,1.16,16,10.21,NA,1020.1,12.6,12.1,NA,NA,NA
46014,2014,1,18,0,50,27,2.8,3.2,1.32,21.05,11,NA,1020.1,12.7,11.8,NA,NA,NA
46014,2014,1,18,1,50,308,2,2.4,1.21,21.05,11.22,NA,1020.5,12,11.5,NA,NA,NA
46014,2014,1,18,2,50,345,1.8,2.4,1.15,21.05,11.24,NA,1020.9,11.6,11.8,NA,NA,NA
46014,2014,1,18,3,50,320,5.8,8.4,1.21,14.81,11.82,NA,1021.6,11.5,12.1,NA,NA,NA
46014,2014,1,18,4,50,3,6.1,6.9,1.3,14.81,11.4,NA,1021.6,9.3,11.9,NA,NA,NA
46014,2014,1,18,5,50,35,5.9,7,1.6,14.81,10.03,NA,1020.9,8.7,11.8,NA,NA,NA
46014,2014,1,18,6,50,27,3.1,3.6,1.59,19.05,10.91,NA,1020.2,8.9,11.7,NA,NA,NA
46014,2014,1,18,7,50,42,3.1,3.5,1.6,13.79,10.93,NA,1019.7,10.5,11.8,NA,NA,NA
46014,2014,1,18,8,50,22,3.9,4.8,1.8,13.79,11.42,NA,1019.4,11,11.8,NA,NA,NA
46014,2014,1,18,9,50,338,5.9,7.2,1.62,13.79,10.18,NA,1019.9,10.7,11.8,NA,NA,NA
46014,2014,1,18,10,50,324,9.1 1,0.6,1.83,12.9,10.08,NA,1021,8.8,11.8,NA,NA,NA
46014,2014,1,18,11,50,7,7.1,9.2,1.96,19.05,8.79,NA,1021.2,8.9,11.7,NA,NA,NA
46014,2014,1,18,12,50,41,5.9,7.4,1.75,12.9,7.82,NA,1020.3,8.6,11.7,NA,NA,NA
46014,2014,1,18,13,50,325,5.8,8.5,1.44,19.05,7.93,NA,1020.6,8.5,11.6,NA,NA,NA
46014,2014,1,18,14,50,12,5.4,6.5,1.74,19.05,9.59,NA,1020.7,8.9,11.6,NA,NA,NA
46014,2014,1,18,15,50,30,4.1,4.7,1.61,17.39,8.73,NA,1020.5,8.3,11.6,NA,NA,NA
46014,2014,1,18,16,50,356,3.8,4.5,1.96,17.39,10.44,NA,1021,9.5,11.6,NA,NA,NA
46014,2014,1,18,17,50,7,3.3,4,1.84,17.39,10.03,NA,1021.5,10,11.6,NA,NA,NA
46014,2014,1,18,18,50,335,4.1,5.4,2.13,17.39,10.17,NA,1021.7,10.4,11.7,NA,NA,NA
46014,2014,1,18,19,50,342,4.1,5.1,2.17,17.39,10.36,NA,1021,11,11.7,NA,NA,NA
46014,2014,1,18,20,50,342,2.6,3.8,2.31,17.39,10.67,NA,1020.1,11.2,11.7,NA,NA,NA
46014,2014,1,18,21,50,1,3.4,4.1,2.46,17.39,11.1,NA,1019.3,11.3,11.8,NA,NA,NA
46014,2014,1,18,22,50,8,4.8,5.9,2.07,16,10.49,NA,1019,11.4,11.8,NA,NA,NA
46014,2014,1,18,23,50,25,4,4.9,2.4,16,10.49,NA,1018.8,11.1,11.8,NA,NA,NA
46014,2014,1,19,0,50,357,3.7,4.7,2.37,16,10.27,NA,1018.9,11.3,11.7,NA,NA,NA
46014,2014,1,19,1,50,338,3.3,4.3,2.25,16,9.98,NA,1019,11.2,11.5,NA,NA,NA
46014,2014,1,19,2,50,328,5.7,7,2.51,16,11.05,NA,1019.3,10.9,11.5,NA,NA,NA
46014,2014,1,19,3,50,346,6,7.1,1.96,14.81,9.31,NA,1019.5,10.9,11.5,NA,NA,NA
46014,2014,1,19,4,50,353,5.1,6.2,2.05,16,9.08,NA,1019.3,10.6,11.6,NA,NA,NA
46014,2014,1,19,5,50,10,3.6,4.7,2.02,14.81,9.39,NA,1019.3,10.4,11.5,NA,NA,NA
46014,2014,1,19,6,50,360,3.1,3.7,2.1,14.81,9.45,NA,1019,10.2,11.5,NA,NA,NA
46014,2014,1,19,7,50,340,2.3,2.9,2.41,14.81,10.28,NA,1018.7,10.1,11.5,NA,NA,NA
46014,2014,1,19,8,50,349,2.4,3.1,2.41,16,9.89,NA,1018.3,10.3,11.4,NA,NA,NA
46014,2014,1,19,9,50,344,3.4,4.3,2.07,14.81,8.65,NA,1018.3,10.5,11.4,NA,NA,NA
46014,2014,1,19,10,50,37,2,2.6,2.13,14.81,9.09,NA,1018.4,9.1,11.4,NA,NA,NA
46014,2014,1,19,11,50,35,1.8,2.3,2.31,14.81,9.65,NA,1018.3,8.9,11.4,NA,NA,NA
46014,2014,1,19,12,50,40,2.2,2.8,1.87,13.79,8.79,NA,1018.2,9.6,11.4,NA,NA,NA
46014,2014,1,19,13,50,82,2.2,3.3,2.07,14.81,9.62,NA,1018.2,9.1,11.4,NA,NA,NA
46014,2014,1,19,14,50,108,2.4,3.3,2.1,14.81,9.72,NA,1018.5,9.6,11.4,NA,NA,NA
46014,2014,1,19,15,50,102,3.3,4.4,2.48,14.81,10.78,NA,1018.7,10.3,11.4,NA,NA,NA
46014,2014,1,19,16,50,80,3.4,4.5,2.47,13.79,10.77,NA,1019.2,10.7,11.4,NA,NA,NA
46014,2014,1,19,17,50,327,1.2,2.9,2.52,13.79,10.98,NA,1020.1,11.1,11.5,NA,NA,NA
46014,2014,1,19,18,50,81,0.2,1.3,2.65,14.81,11,NA,1020.2,11.3,11.6,NA,NA,NA
46014,2014,1,19,19,50,323,2.8,3.6,3.21,14.81,11.84,NA,1019.8,9.2,11.8,NA,NA,NA
46014,2014,1,19,20,50,322,2.2,4.1,3.06,14.81,11.47,NA,1019.1,8.8,11.7,NA,NA,NA
46014,2014,1,19,21,50,302,2.4,3.7,3.17,16,11.25,NA,1018.5,8.3,11.8,NA,NA,NA
46014,2014,1,19,22,50,300,1.1,2.6,3.01,12.9,11.22,NA,1018.4,8.6,11.8,NA,NA,NA
46014,2014,1,19,23,50,180,0.1,0.5,3.15,14.81,11.35,NA,1018.4,8.7,11.7,NA,NA,NA
46014,2014,1,20,0,50,319,1,2.3,2.88,16,10.9,NA,1018.5,9.4,11.7,NA,NA,NA
46014,2014,1,20,1,50,323,0.3,1.6,2.54,14.81,10.66,NA,1018.5,10,11.7,NA,NA,NA
46014,2014,1,20,2,50,180,0,0.4,3.09,14.81,11.54,NA,1018.8,10.2,11.6,NA,NA,NA
46014,2014,1,20,3,50,72,0.3,1.3,3,14.81,11.37,NA,1018.8,10.3,11.6,NA,NA,NA
46014,2014,1,20,4,50,107,0.5,1.9,NA,NA,NA,NA,1019,10.6,11.6,NA,NA,NA
46014,2014,1,20,5,50,17,0.2,0.7,2.78,14.81,11.55,NA,1019.4,10.6,11.5,NA,NA,NA
46014,2014,1,20,6,50,20,2.8,3.6,2.98,13.79,11.51,NA,1019.5,10.9,11.5,NA,NA,NA
46014,2014,1,20,7,50,28,1.8,2.4,3.06,14.81,11.7,NA,1019.4,10.7,11.5,NA,NA,NA
46014,2014,1,20,8,50,180,0.1,0.6,3.07,13.79,11.65,NA,1019.2,10.3,11.4,NA,NA,NA
46014,2014,1,20,9,50,95,1.7,3.3,3.32,13.79,11.97,NA,1019.2,10.5,11.4,NA,NA,NA
46014,2014,1,20,10,50,100,1.8,3.5,2.87,13.79,11.2,NA,1019.6,10.7,11.4,NA,NA,NA
46014,2014,1,20,11,50,107,2.2,3.4,3.42,14.81,11.99,NA,1019.9,10.7,11.3,NA,NA,NA
46014,2014,1,20,12,50,110,2.9,4.4,3.07,14.81,11.38,NA,1020.1,10.5,11.3,NA,NA,NA
46014,2014,1,20,13,50,109,2.6,4,3.4,14.81,11.86,NA,1020.4,10.4,11.3,NA,NA,NA
46014,2014,1,20,14,50,104,2.8,4.3,2.78,12.9,11.08,NA,1020.6,10.3,11.3,NA,NA,NA
