Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46026,2014,1,11,0,50,NA,7,8.3,2.21,13.79,8.99,287,NA,9.3,NA,NA,NA,NA
46026,2014,1,11,1,50,NA,5.4,6.8,2.34,12.12,9.13,275,NA,9.1,NA,NA,NA,NA
46026,2014,1,11,2,50,NA,6,7,2.24,13.79,9.11,298,NA,9.2,NA,NA,NA,NA
46026,2014,1,11,3,50,NA,6.1,7.4,2.17,13.79,9.21,278,NA,9.3,NA,NA,NA,NA
46026,2014,1,11,4,50,NA,4.8,6.5,2.31,13.79,9.33,278,NA,9.1,NA,NA,NA,NA
46026,2014,1,11,5,50,NA,2.9,4.1,2.19,13.79,9.48,287,NA,9.1,NA,NA,NA,NA
46026,2014,1,11,6,50,NA,3.3,4.3,2.37,14.81,9.86,271,NA,9,NA,NA,NA,NA
46026,2014,1,11,7,50,NA,3.3,4.6,2.9,12.9,10.49,287,NA,9.1,NA,NA,NA,NA
46026,2014,1,11,8,50,NA,3,4.7,2.61,12.9,10.33,271,NA,9.1,NA,NA,NA,NA
46026,2014,1,11,9,50,NA,1.8,2.6,2.57,12.9,9.9,292,NA,9.1,NA,NA,NA,NA
46026,2014,1,11,10,50,NA,2.6,3.8,2.57,14.81,10.16,283,NA,9.1,NA,NA,NA,NA
46026,2014,1,11,11,50,NA,2.7,3.9,2.92,14.81,10.41,287,NA,9,NA,NA,NA,NA
46026,2014,1,11,12,50,NA,2.6,4,2.86,14.81,10.52,284,NA,9.5,NA,NA,NA,NA
46026,2014,1,11,13,50,NA,3.6,4.8,2.62,16,10.25,281,NA,10,NA,NA,NA,NA
46026,2014,1,11,14,50,NA,2.4,3.6,2.85,14.81,10.52,284,NA,10.6,NA,NA,NA,NA
46026,2014,1,11,15,50,NA,2.2,2.9,2.33,14.81,9.63,298,NA,10.8,NA,NA,NA,NA
46026,2014,1,11,16,50,NA,1.6,2.6,2.26,14.81,9.46,296,NA,10.6,NA,NA,NA,NA
46026,2014,1,11,17,50,NA,3.2,4.2,2.14,13.79,9.58,311,NA,10.9,NA,NA,NA,NA
46026,2014,1,11,18,50,NA,3.7,4.5,2.28,14.81,9.88,300,NA,10.9,NA,NA,NA,NA
46026,2014,1,11,19,50,NA,3.4,3.9,2.37,14.81,10.14,285,NA,11.1,NA,NA,NA,NA
46026,2014,1,11,20,50,NA,4.8,5.5,2.14,13.79,9.38,291,NA,11.2,NA,NA,NA,NA
46026,2014,1,11,21,50,NA,5.5,6.4,2.24,13.79,9.66,290,NA,11.3,NA,NA,NA,NA
46026,2014,1,11,22,50,NA,6.6,7.9,2.17,13.79,9.16,291,NA,11.4,NA,NA,NA,NA
46026,2014,1,11,23,50,NA,6.8,8.2,2.31,12.9,8.94,291,NA,11.5,NA,NA,NA,NA
46026,2014,1,12,0,50,NA,4.8,5.8,2.23,12.9,8.64,286,NA,11.4,NA,NA,NA,NA
46026,2014,1,12,1,50,NA,4.7,6.1,2.02,12.9,8.53,296,NA,11.3,NA,NA,NA,NA
46026,2014,1,12,2,50,NA,3.4,4.4,2.06,12.12,8.63,296,NA,11.3,NA,NA,NA,NA
46026,2014,1,12,3,50,NA,3.3,4.6,2.27,13.79,8.86,290,NA,11.4,NA,NA,NA,NA
46026,2014,1,12,4,50,NA,2.3,3.1,2.21,13.79,8.82,286,NA,11.4,NA,NA,NA,NA
46026,2014,1,12,5,50,NA,5.2,6.3,2.3,12.12,8.66,288,NA,11.6,NA,NA,NA,NA
46026,2014,1,12,6,50,NA,4.6,5.7,2.57,12.12,8.94,285,NA,11.4,NA,NA,NA,NA
46026,2014,1,12,7,50,NA,4.6,6.6,2.23,12.12,8.28,292,NA,11.3,NA,NA,NA,NA
46026,2014,1,12,8,50,NA,5.6,6.7,2.34,12.9,8.3,286,NA,11.3,NA,NA,NA,NA
46026,2014,1,12,9,50,NA,5.8,7.2,2.47,11.43,8.67,291,NA,11,NA,NA,NA,NA
46026,2014,1,12,10,50,NA,7.6,9,2.72,12.12,9.09,295,NA,11.2,NA,NA,NA,NA
46026,2014,1,12,11,50,NA,7,8.6,2.85,13.79,8.75,285,NA,11.2,NA,NA,NA,NA
46026,2014,1,12,12,50,NA,8.7 1,0.4,3.18,13.79,9.08,282,NA,11,NA,NA,NA,NA
46026,2014,1,12,13,50,NA,8.8 1,1.3,3.71,14.81,9.38,280,NA,10.9,NA,NA,NA,NA
46026,2014,1,12,14,50,NA,8.0 1,0,4.22,13.79,9.81,291,NA,10.9,NA,NA,NA,NA
46026,2014,1,12,15,50,NA,7.4,9.8,4.92,16,10.65,280,NA,11,NA,NA,NA,NA
46026,2014,1,12,16,50,NA,6.8,8.3,4.37,17.39,10.32,270,NA,10.5,NA,NA,NA,NA
46026,2014,1,12,17,50,NA,6.6,8.2,4.11,17.39,10.46,289,NA,10.5,NA,NA,NA,NA
46026,2014,1,12,18,50,NA,7.3,9,4.12,17.39,10.75,292,NA,10.6,NA,NA,NA,NA
46026,2014,1,12,19,50,NA,8.1,9.9,3.84,16,10.17,281,NA,11.1,NA,NA,NA,NA
46026,2014,1,12,20,50,NA,9.2 1,1.5,3.99,17.39,10.28,299,NA,11.2,NA,NA,NA,NA
46026,2014,1,12,21,50,NA,8,9.6,3.77,16,9.59,294,NA,11.3,NA,NA,NA,NA
46026,2014,1,12,22,50,NA,8.3 1,0,3.53,14.81,9.3,291,NA,11.4,NA,NA,NA,NA
46026,2014,1,12,23,50,NA,8.3 1,0.3,3.6,16,8.95,284,NA,11.5,NA,NA,NA,NA
46026,2014,1,13,0,50,NA,9.1 1,0.9,3.34,16,8.51,296,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,1,50,NA,8.7 1,0.5,3.93,16,9.02,283,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,2,50,NA,8.1,9.6,3.48,16,8.44,268,NA,11.5,NA,NA,NA,NA
46026,2014,1,13,3,50,NA,7.3,8.8,3.43,16,8.54,271,NA,11.5,NA,NA,NA,NA
46026,2014,1,13,4,50,NA,7.8,9.7,3.38,14.81,8.62,282,NA,11.5,NA,NA,NA,NA
46026,2014,1,13,5,50,NA,6.2,8.3,3.48,14.81,8.99,268,NA,11.6,NA,NA,NA,NA
46026,2014,1,13,6,50,NA,7.4,9.2,3.37,13.79,8.49,279,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,7,50,NA,8.3 1,0.2,3.31,13.79,8.65,277,NA,11.5,NA,NA,NA,NA
46026,2014,1,13,8,50,NA,7.9,9.5,3.08,13.79,8.83,286,NA,11.6,NA,NA,NA,NA
46026,2014,1,13,9,50,NA,5.1,6.6,2.99,13.79,8.62,276,NA,11.7,NA,NA,NA,NA
46026,2014,1,13,10,50,NA,5.1,6.2,3.46,13.79,9.51,285,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,11,50,NA,1.8,2.7,3.06,12.9,9.16,288,NA,11.3,NA,NA,NA,NA
46026,2014,1,13,12,50,NA,3,4.3,3.2,13.79,9.17,281,NA,11,NA,NA,NA,NA
46026,2014,1,13,13,50,NA,3,3.8,3.11,12.9,9.26,284,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,14,50,NA,3.1,5.3,2.58,11.43,8.54,296,NA,11.3,NA,NA,NA,NA
46026,2014,1,13,15,50,NA,5.6,7.6,2.63,13.79,8.54,291,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,16,50,NA,6.9,9.2,2.63,13.79,8.5,285,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,17,50,NA,4.5,5.8,2.52,13.79,8.02,276,NA,11.4,NA,NA,NA,NA
46026,2014,1,13,18,50,NA,7,8.5,2.33,12.9,7.83,288,NA,12.3,NA,NA,NA,NA
46026,2014,1,13,19,50,NA,5.1,6.9,2.2,12.9,7.6,291,NA,13,NA,NA,NA,NA
46026,2014,1,13,20,50,NA,2,2.7,2.4,12.9,8.13,284,NA,13.1,NA,NA,NA,NA
46026,2014,1,13,21,50,NA,1.8,3.3,2.21,13.79,7.97,277,NA,12.3,NA,NA,NA,NA
46026,2014,1,13,22,50,NA,3.5,5,2.27,12.9,8.29,274,NA,12.4,NA,NA,NA,NA
46026,2014,1,13,23,50,NA,4.5,5.5,2.2,12.9,8.25,280,NA,12.1,NA,NA,NA,NA
46026,2014,1,14,0,50,NA,4.4,5.4,2.13,12.12,8.06,288,NA,11.7,NA,NA,NA,NA
46026,2014,1,14,1,50,NA,4.5,5.7,2.14,12.9,8.39,273,NA,11.6,NA,NA,NA,NA
46026,2014,1,14,2,50,NA,5.1,5.9,1.95,12.12,8.21,275,NA,12,NA,NA,NA,NA
46026,2014,1,14,3,50,NA,3.1,4.3,2.05,12.9,8.89,274,NA,11.8,NA,NA,NA,NA
46026,2014,1,14,4,50,NA,2.5,3,1.88,12.12,8.54,290,NA,12.3,NA,NA,NA,NA
46026,2014,1,14,5,50,NA,3.2,4,1.89,12.12,8.62,295,NA,13.8,NA,NA,NA,NA
46026,2014,1,14,6,50,NA,1.7,2.1,2.02,12.12,8.89,293,NA,13,NA,NA,NA,NA
46026,2014,1,14,7,50,NA,4.9,6,1.97,12.12,8.68,281,NA,13.5,NA,NA,NA,NA
46026,2014,1,14,8,50,NA,3.1,4.3,2.04,12.9,8.91,290,NA,12.8,NA,NA,NA,NA
46026,2014,1,14,9,50,NA,2.7,3.6,2.31,12.9,9.24,273,NA,12.4,NA,NA,NA,NA
46026,2014,1,14,10,50,NA,1.8,2.4,2.23,12.12,8.93,280,NA,12,NA,NA,NA,NA
46026,2014,1,14,11,50,NA,2.4,2.9,2.18,12.12,9.09,287,NA,11.6,NA,NA,NA,NA
46026,2014,1,14,12,50,NA,2.9,3.7,2.18,12.12,9.08,283,NA,12.4,NA,NA,NA,NA
46026,2014,1,14,13,50,NA,2.7,3.7,2.08,11.43,9.18,277,NA,12.1,NA,NA,NA,NA
46026,2014,1,14,14,50,NA,2.8,3.8,1.95,12.12,8.58,284,NA,11.6,NA,NA,NA,NA
46026,2014,1,14,15,50,NA,2.2,2.8,2.21,12.9,9.29,293,NA,11.9,NA,NA,NA,NA
46026,2014,1,14,16,50,NA,2.6,3.4,2.1,12.9,8.67,291,NA,12.4,NA,NA,NA,NA
46026,2014,1,14,17,50,NA,3.5,4.1,2.08,12.9,8.85,282,NA,12.4,NA,NA,NA,NA
46026,2014,1,14,18,50,NA,1.9,3.2,2,12.9,8.92,276,NA,12.7,NA,NA,NA,NA
46026,2014,1,14,19,50,NA,1,2,2.23,12.9,9.16,295,NA,13.2,NA,NA,NA,NA
46026,2014,1,14,20,50,NA,3.3,3.9,2,12.9,8.82,276,NA,12.8,NA,NA,NA,NA
46026,2014,1,14,21,50,NA,4.3,5.8,2.06,12.9,9.3,272,NA,11.9,NA,NA,NA,NA
46026,2014,1,14,22,50,NA,4.5,5.4,2.3,12.9,9.92,295,NA,11.9,NA,NA,NA,NA
46026,2014,1,14,23,50,NA,4.3,5.5,2.24,12.12,10.33,277,NA,12.6,NA,NA,NA,NA
46026,2014,1,15,0,50,NA,4.2,5.6,2.47,12.12,10.61,290,NA,12.2,NA,NA,NA,NA
46026,2014,1,15,1,50,NA,4.1,4.9,2.34,17.39,10.54,287,NA,11.8,NA,NA,NA,NA
46026,2014,1,15,2,50,NA,4.2,5.4,2.47,12.12,10.65,281,NA,11.3,NA,NA,NA,NA
46026,2014,1,15,3,50,NA,2.3,3.3,2.32,14.81,10.71,280,NA,11.2,NA,NA,NA,NA
46026,2014,1,15,4,50,NA,3.6,4.4,2.3,12.12,10.45,287,NA,11.2,NA,NA,NA,NA
46026,2014,1,15,5,50,NA,4.1,5.2,1.97,13.79,10.12,288,NA,10.9,NA,NA,NA,NA
46026,2014,1,15,6,50,NA,3.2,4.4,2.02,14.81,10.73,286,NA,10.8,NA,NA,NA,NA
46026,2014,1,15,7,50,NA,3.1,4.2,2.06,16,10.29,277,NA,10.8,NA,NA,NA,NA
46026,2014,1,15,9,50,NA,2.1,2.8,2.14,14.81,10.57,281,NA,11.3,NA,NA,NA,NA
46026,2014,1,15,10,50,NA,1.1,2.3,1.95,16,10.57,279,NA,11.1,NA,NA,NA,NA
46026,2014,1,15,11,50,NA,6.6,8.8,1.86,14.81,10.16,285,NA,14.1,NA,NA,NA,NA
46026,2014,1,15,12,50,NA,6.4,8.7,1.82,14.81,8.95,292,NA,14.8,NA,NA,NA,NA
46026,2014,1,15,13,50,NA,5.5,8,2.02,14.81,9.47,277,NA,14.1,NA,NA,NA,NA
46026,2014,1,15,14,50,NA,4.4,5,1.99,13.79,9.7,279,NA,12.7,NA,NA,NA,NA
46026,2014,1,15,15,50,NA,6.9,8.7,1.76,14.81,8.46,276,NA,14.2,NA,NA,NA,NA
46026,2014,1,15,16,50,NA,8.1,9.8,1.84,13.79,8.19,279,NA,14.5,NA,NA,NA,NA
46026,2014,1,15,17,50,NA,8.3,9.9,1.74,13.79,7.47,279,NA,14.6,NA,NA,NA,NA
46026,2014,1,15,18,50,NA,7.4,8.9,1.79,14.81,6.77,282,NA,15.3,NA,NA,NA,NA
46026,2014,1,15,19,50,NA,8.4,9.9,2.05,13.79,7.68,274,NA,15.6,NA,NA,NA,NA
46026,2014,1,15,20,50,NA,5,6.6,1.62,14.81,7.47,282,NA,16.5,NA,NA,NA,NA
46026,2014,1,15,21,50,NA,5.1,5.9,1.6,14.81,7.99,262,NA,16,NA,NA,NA,NA
46026,2014,1,15,22,50,NA,4.3,5.3,1.57,14.81,8.5,271,NA,16.5,NA,NA,NA,NA
46026,2014,1,15,23,50,NA,4.2,5.3,1.47,12.9,8.76,276,NA,12.6,NA,NA,NA,NA
46026,2014,1,16,0,50,NA,2.9,3.4,1.36,14.81,8.55,268,NA,13.5,NA,NA,NA,NA
46026,2014,1,16,1,50,NA,2.6,3.4,1.42,14.81,9.9,275,NA,15.8,NA,NA,NA,NA
46026,2014,1,16,2,50,NA,3.7,4.4,1.27,14.81,9.76,276,NA,13.8,NA,NA,NA,NA
46026,2014,1,16,3,50,NA,3.6,4.1,1.38,16,9.46,272,NA,13.3,NA,NA,NA,NA
46026,2014,1,16,4,50,NA,2.5,3.2,1.36,14.81,8.79,259,NA,13.4,NA,NA,NA,NA
46026,2014,1,16,5,50,NA,2.2,3.4,1.4,13.79,9.49,273,NA,14.7,NA,NA,NA,NA
46026,2014,1,16,6,50,NA,1.9,2.7,1.38,14.81,9.68,274,NA,13.3,NA,NA,NA,NA
46026,2014,1,16,7,50,NA,2.8,3.3,1.43,14.81,9.83,262,NA,13.4,NA,NA,NA,NA
46026,2014,1,16,8,50,NA,0.5,1.1,1.46,13.79,10.04,291,NA,12.4,NA,NA,NA,NA
46026,2014,1,16,9,50,NA,4.2,5.3,1.57,13.79,10.33,295,NA,14.2,NA,NA,NA,NA
46026,2014,1,16,10,50,NA,2.7,3.7,1.51,14.81,10.44,299,NA,12.8,NA,NA,NA,NA
46026,2014,1,16,11,50,NA,3.8,4.7,1.61,13.79,9.96,289,NA,13.3,NA,NA,NA,NA
46026,2014,1,16,12,50,NA,5.9,7,1.34,14.81,8.81,276,NA,13.9,NA,NA,NA,NA
46026,2014,1,16,13,50,NA,5.8,6.8,1.36,14.81,8.83,276,NA,13.8,NA,NA,NA,NA
46026,2014,1,16,14,50,NA,4.3,6.2,1.63,13.79,9.7,279,NA,13.7,NA,NA,NA,NA
46026,2014,1,16,15,50,NA,4.7,5.6,1.48,13.79,8.58,288,NA,13.3,NA,NA,NA,NA
46026,2014,1,16,16,50,NA,5.5,6.4,1.42,14.81,8.06,274,NA,13.2,NA,NA,NA,NA
46026,2014,1,16,17,50,NA,5.5,6.8,1.4,14.81,7.05,275,NA,13.5,NA,NA,NA,NA
46026,2014,1,16,18,50,NA,4.1,5.4,1.32,13.79,6.92,266,NA,13.6,NA,NA,NA,NA
46026,2014,1,16,19,50,NA,3.7,4.5,1.22,13.79,6.7,291,NA,13.9,NA,NA,NA,NA
46026,2014,1,16,20,50,NA,7.4,8.5,1.27,13.79,7.15,290,NA,15.2,NA,NA,NA,NA
46026,2014,1,16,21,50,NA,5.3,6,1.12,12.12,6.79,296,NA,15.2,NA,NA,NA,NA
46026,2014,1,16,22,50,NA,3.2,4.1,1.08,13.79,6.61,282,NA,13.8,NA,NA,NA,NA
46026,2014,1,16,23,50,NA,2.3,3.5,1.07,12.12,8.22,282,NA,13.3,NA,NA,NA,NA
46026,2014,1,17,0,50,NA,2.2,2.6,1.18,13.79,9.42,258,NA,13.1,NA,NA,NA,NA
46026,2014,1,17,1,50,NA,1.3,2,1.13,13.79,9.4,283,NA,12.7,NA,NA,NA,NA
46026,2014,1,17,2,50,NA,2.1,3,1.16,12.9,10.12,262,NA,12.5,NA,NA,NA,NA
46026,2014,1,17,3,50,NA,2,2.4,1.21,12.9,10.18,273,NA,12.6,NA,NA,NA,NA
46026,2014,1,17,4,50,NA,3,3.4,1.05,12.12,9.45,273,NA,14,NA,NA,NA,NA
46026,2014,1,17,7,50,NA,3,3.5,1.23,12.9,9.22,295,NA,13.1,NA,NA,NA,NA
46026,2014,1,17,8,50,NA,3.1,3.6,1.1,12.9,9.03,281,NA,11.7,NA,NA,NA,NA
46026,2014,1,17,9,50,NA,2.8,3.6,1.16,12.9,9.23,284,NA,12.8,NA,NA,NA,NA
46026,2014,1,17,10,50,NA,6.3,7.2,0.98,13.79,7.5,289,NA,13.8,NA,NA,NA,NA
46026,2014,1,17,11,50,NA,6.2,7.1,1.02,12.9,6.55,286,NA,13.2,NA,NA,NA,NA
46026,2014,1,17,12,50,NA,6.1,7.3,1.04,12.9,6.87,309,NA,13.3,NA,NA,NA,NA
46026,2014,1,17,13,50,NA,7,8.4,1.07,12.9,6.76,287,NA,13.3,NA,NA,NA,NA
46026,2014,1,17,14,50,NA,8.2,9.1,0.88,13.79,5.27,266,NA,13.9,NA,NA,NA,NA
46026,2014,1,17,15,50,NA,6.2,7.3,0.96,12.9,5.3,280,NA,13,NA,NA,NA,NA
46026,2014,1,17,16,50,NA,7.6,8.6,0.97,13.79,5.05,275,NA,13,NA,NA,NA,NA
46026,2014,1,17,17,50,NA,7.6,8.5,0.94,12.9,4.69,269,NA,13.6,NA,NA,NA,NA
46026,2014,1,17,18,50,NA,7.6,9.3,1.02,12.9,5.36,297,NA,13.4,NA,NA,NA,NA
46026,2014,1,17,19,50,NA,6.7,7.8,0.95,12.12,4.91,281,NA,14.2,NA,NA,NA,NA
46026,2014,1,17,20,50,NA,5.8,6.8,0.97,12.12,5.1,291,NA,14.3,NA,NA,NA,NA
46026,2014,1,17,21,50,NA,5.7,6.5,0.95,14.81,6.09,239,NA,15.1,NA,NA,NA,NA
46026,2014,1,17,22,50,NA,4.9,5.6,0.95,12.12,6.64,292,NA,14.9,NA,NA,NA,NA
46026,2014,1,17,23,50,NA,4.4,5.2,0.88,12.12,6.81,281,NA,15,NA,NA,NA,NA
46026,2014,1,18,1,50,NA,3.5,4,0.87,16,9,230,NA,14.3,NA,NA,NA,NA
46026,2014,1,18,2,50,NA,3,3.7,0.92,16,10.61,237,NA,12.9,NA,NA,NA,NA
46026,2014,1,18,3,50,NA,3.7,5,0.96,14.81,10.77,281,NA,12.3,NA,NA,NA,NA
46026,2014,1,18,4,50,NA,1.5,2.1,1.06,14.81,11.4,278,NA,12.3,NA,NA,NA,NA
46026,2014,1,18,5,50,NA,3,3.6,1.12,21.05,11.98,253,NA,11.6,NA,NA,NA,NA
46026,2014,1,18,6,50,NA,2.1,2.7,1.35,21.05,12.18,281,NA,11.6,NA,NA,NA,NA
46026,2014,1,18,7,50,NA,3,3.5,1.05,21.05,11.42,267,NA,11.8,NA,NA,NA,NA
46026,2014,1,18,8,50,NA,6,7,1.27,19.05,12.34,293,NA,12.9,NA,NA,NA,NA
46026,2014,1,18,9,50,NA,6.1,7.3,1.27,19.05,9.79,281,NA,12.7,NA,NA,NA,NA
46026,2014,1,18,10,50,NA,7.3,8.5,1.22,19.05,6.69,48,NA,13.6,NA,NA,NA,NA
46026,2014,1,18,11,50,NA,6.3,7.4,1.51,19.05,8.09,256,NA,13.6,NA,NA,NA,NA
46026,2014,1,18,12,50,NA,3.8,4.7,1.34,19.05,8.97,280,NA,12.9,NA,NA,NA,NA
46026,2014,1,18,13,50,NA,1.5,2.8,1.28,19.05,9.61,262,NA,11.9,NA,NA,NA,NA
46026,2014,1,18,14,50,NA,2.2,3.4,1.46,19.05,11.02,291,NA,12,NA,NA,NA,NA
46026,2014,1,18,15,50,NA,3.2,4.3,1.2,13.79,10.87,293,NA,11.9,NA,NA,NA,NA
46026,2014,1,18,16,50,NA,5.5,6.9,1.34,19.05,10.54,261,NA,12.4,NA,NA,NA,NA
46026,2014,1,18,17,50,NA,5.5,7.2,1.38,19.05,8.21,285,NA,12.8,NA,NA,NA,NA
46026,2014,1,18,18,50,NA,5,6.1,1.67,17.39,8.53,276,NA,12,NA,NA,NA,NA
46026,2014,1,18,19,50,NA,3.5,4.5,1.55,17.39,9,276,NA,13.1,NA,NA,NA,NA
46026,2014,1,18,20,50,NA,4.4,5.6,1.45,13.79,8.7,271,NA,13.5,NA,NA,NA,NA
46026,2014,1,18,21,50,NA,2.5,3.6,1.58,17.39,8.72,266,NA,13,NA,NA,NA,NA
46026,2014,1,18,22,50,NA,4.1,5,1.41,17.39,8.06,283,NA,12.5,NA,NA,NA,NA
46026,2014,1,18,23,50,NA,3.7,4.8,1.58,17.39,10.33,267,NA,12.4,NA,NA,NA,NA
46026,2014,1,19,0,50,NA,4.6,5.9,1.31,17.39,9.21,282,NA,12.2,NA,NA,NA,NA
46026,2014,1,19,1,50,NA,3.4,4.4,1.5,17.39,10.91,267,NA,12,NA,NA,NA,NA
46026,2014,1,19,2,50,NA,2.6,3.8,1.51,16,11.05,249,NA,12.4,NA,NA,NA,NA
46026,2014,1,19,3,50,NA,3.5,4.6,1.45,16,10.19,280,NA,11.9,NA,NA,NA,NA
46026,2014,1,19,4,50,NA,4.9,5.8,1.49,16,10.48,272,NA,11.8,NA,NA,NA,NA
46026,2014,1,19,5,50,NA,4.1,5,1.5,14.81,9.69,281,NA,11.4,NA,NA,NA,NA
46026,2014,1,19,6,50,NA,3,4.1,1.56,16,10.21,264,NA,11.4,NA,NA,NA,NA
46026,2014,1,19,7,50,NA,1.8,2.6,1.66,14.81,9.96,283,NA,11.4,NA,NA,NA,NA
46026,2014,1,19,8,50,NA,0.6,1.4,1.89,16,10.63,285,NA,11.2,NA,NA,NA,NA
46026,2014,1,19,9,50,NA,3.1,4.4,1.72,14.81,10.35,279,NA,12.9,NA,NA,NA,NA
46026,2014,1,19,10,50,NA,6.5,7.7,1.46,14.81,10.16,285,NA,13.3,NA,NA,NA,NA
46026,2014,1,19,11,50,NA,6.4,8,1.69,14.81,8.84,288,NA,13.2,NA,NA,NA,NA
46026,2014,1,19,12,50,NA,6,7.2,1.63,14.81,8.53,273,NA,13.3,NA,NA,NA,NA
46026,2014,1,19,13,50,NA,6,7.3,1.64,14.81,8.61,278,NA,13,NA,NA,NA,NA
46026,2014,1,19,14,50,NA,6.1,7.4,1.89,14.81,9.78,269,NA,12.6,NA,NA,NA,NA
46026,2014,1,19,15,50,NA,4.5,6.2,1.66,16,8.66,268,NA,12.9,NA,NA,NA,NA
46026,2014,1,19,16,50,NA,6.6,8.2,1.71,14.81,7.91,267,NA,13.3,NA,NA,NA,NA
46026,2014,1,19,17,50,NA,6.6,8.3,2.04,14.81,8.6,267,NA,13,NA,NA,NA,NA
46026,2014,1,19,18,50,NA,5.8,7.3,1.87,16,8.26,264,NA,12.9,NA,NA,NA,NA
46026,2014,1,19,19,50,NA,5.9,7.4,2.02,16,9.25,271,NA,12.9,NA,NA,NA,NA
46026,2014,1,19,20,50,NA,4.8,6.2,1.97,14.81,9.3,262,NA,13.5,NA,NA,NA,NA
46026,2014,1,19,21,50,NA,2.7,3.4,2.17,14.81,9.91,255,NA,12.6,NA,NA,NA,NA
46026,2014,1,19,22,50,NA,2.3,2.9,2.41,13.79,10.68,265,NA,12.1,NA,NA,NA,NA
46026,2014,1,19,23,50,NA,1.5,2.3,2.06,14.81,10.86,245,NA,12.6,NA,NA,NA,NA
46026,2014,1,20,0,50,NA,0.7,1.8,2.24,14.81,10.95,264,NA,12.5,NA,NA,NA,NA
46026,2014,1,20,1,50,NA,2.5,3.7,2.35,12.9,11.49,258,NA,11.5,NA,NA,NA,NA
46026,2014,1,20,2,50,NA,3,4.6,2.34,14.81,11.4,260,NA,11.3,NA,NA,NA,NA
46026,2014,1,20,3,50,NA,2.1,3.1,2.26,14.81,11.14,274,NA,11.2,NA,NA,NA,NA
46026,2014,1,20,4,50,NA,2.2,2.8,2.39,14.81,11.26,268,NA,11.3,NA,NA,NA,NA
46026,2014,1,20,5,50,NA,1.6,2.4,2.63,14.81,11.8,268,NA,11.3,NA,NA,NA,NA
46026,2014,1,20,6,50,NA,2.5,4.1,2.94,14.81,12.11,276,NA,11.8,NA,NA,NA,NA
46026,2014,1,20,7,50,NA,4.3,5.7,2.28,14.81,10.8,287,NA,12.7,NA,NA,NA,NA
46026,2014,1,20,9,50,NA,3.4,5,2.23,14.81,11.19,277,NA,12.7,NA,NA,NA,NA
46026,2014,1,20,10,50,NA,4.3,5.8,2.66,13.79,11.83,294,NA,12.7,NA,NA,NA,NA
46026,2014,1,20,11,50,NA,5.8,7.4,2.47,14.81,11,290,NA,12.8,NA,NA,NA,NA
46026,2014,1,20,12,50,NA,6.3,8.3,2.42,14.81,10.35,281,NA,12.4,NA,NA,NA,NA
46026,2014,1,20,13,50,NA,5.4,7.3,2.17,14.81,9.67,286,NA,11.7,NA,NA,NA,NA
46026,2014,1,20,14,50,NA,4.3,5.8,2.44,14.81,10.82,292,NA,10.7,NA,NA,NA,NA
46026,2014,1,20,15,50,NA,2.8,3.8,2.35,14.81,10.96,285,NA,9.5,NA,NA,NA,NA
46026,2014,1,20,16,50,NA,2.6,3.4,2.58,13.79,11.22,300,NA,9.1,NA,NA,NA,NA
46026,2014,1,20,17,50,NA,1.4,2.5,2.64,12.9,11.43,289,NA,9.6,NA,NA,NA,NA
46026,2014,1,20,18,50,NA,0.7,1.8,2.33,12.9,10.86,288,NA,11.4,NA,NA,NA,NA
46026,2014,1,20,19,50,NA,2.4,3.6,2.12,12.9,10.43,283,NA,12.9,NA,NA,NA,NA
46026,2014,1,20,20,50,NA,2.5,3.6,2.02,14.81,10.13,274,NA,12.9,NA,NA,NA,NA
46026,2014,1,20,21,50,NA,3.8,6,2.15,14.81,10.44,288,NA,11.8,NA,NA,NA,NA
46026,2014,1,20,22,50,NA,4.4,5.4,2.22,12.9,10.81,255,NA,10.8,NA,NA,NA,NA
46026,2014,1,20,23,50,NA,3.6,4.5,2.2,21.05,11.08,276,NA,10.8,NA,NA,NA,NA
46026,2014,1,21,0,50,NA,5.1,6.1,2.07,12.12,10.19,267,NA,9.7,NA,NA,NA,NA
46026,2014,1,21,1,50,NA,4.6,5.9,2.17,14.81,10.74,247,NA,8.7,NA,NA,NA,NA
46026,2014,1,21,2,50,NA,3.7,4.8,2.48,19.05,11.73,262,NA,8.9,NA,NA,NA,NA
46026,2014,1,21,3,50,NA,4,4.7,2.72,19.05,12.76,265,NA,9.9,NA,NA,NA,NA
46026,2014,1,21,4,50,NA,5.8,7.1,2.67,19.05,12.58,271,NA,10,NA,NA,NA,NA
46026,2014,1,21,5,50,NA,6.3,7.6,3.14,19.05,12.73,267,NA,9.2,NA,NA,NA,NA
46026,2014,1,21,6,50,NA,5.3,6.5,2.91,19.05,11.98,274,NA,9.4,NA,NA,NA,NA
46026,2014,1,21,7,50,NA,2.8,4,3.05,19.05,12.2,260,NA,9.9,NA,NA,NA,NA
